invoice_id,invoice_number,supplier_id,supplier_name,department_id,department_name,invoice_date,invoice_amount,paid_flag,audit_risk_score,audit_risk_level,Rule_Code,Rule_Name,Risk_Category,Severity,Risk_Weight,Rule_Description
INV0007863,FCT-976800,SUP00243,Supplier_0243,DPT004,Operations,2024-05-07,5525.81,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007864,FCT-338662,SUP00006,Supplier_0006,DPT008,Legal,2024-10-30,2278.15,1,9.14,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007865,FCT-256117,SUP00315,Supplier_0315,DPT010,Customer Support,2024-10-24,10385.54,1,11.29,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007868,FCT-203117,SUP00007,Supplier_0007,DPT011,Logistics,2024-02-28,405.54,1,14.52,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007869,FCT-580800,SUP00243,Supplier_0243,DPT004,Operations,2024-03-05,9673.77,1,13.44,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007876,FCT-790218,SUP00177,Supplier_0177,DPT003,IT,2024-07-24,22020.92,1,26.34,Medium Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007883,FCT-606661,SUP00105,Supplier_0105,DPT001,Finance,2024-07-09,5024.72,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007887,FCT-725548,SUP00225,Supplier_0225,DPT002,Procurement,2024-08-20,9388.25,1,9.14,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007889,FCT-667350,SUP00012,Supplier_0012,DPT009,Risk Management,2024-03-19,24306.85,1,11.29,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007897,FCT-781075,SUP00007,Supplier_0007,DPT002,Procurement,2024-06-11,18046.23,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007899,FCT-397137,SUP00132,Supplier_0132,DPT002,Procurement,2024-06-14,3815.13,1,14.52,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007906,FCT-317747,SUP00057,Supplier_0057,DPT003,IT,2024-06-06,6817.76,1,17.74,Medium Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007908,FCT-810517,SUP00003,Supplier_0003,DPT008,Legal,2024-07-23,19884.23,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007909,FCT-613925,SUP00211,Supplier_0211,DPT003,IT,2024-01-20,9684.89,1,12.37,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007913,FCT-821921,SUP00305,Supplier_0305,DPT009,Risk Management,2024-06-18,2985.13,1,13.44,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007915,FCT-815326,SUP00057,Supplier_0057,DPT003,IT,2024-07-10,7140.38,1,12.37,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007918,FCT-189467,SUP00024,Supplier_0024,DPT005,Sales,2024-01-20,3992.84,1,9.14,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007921,FCT-317533,SUP00005,Supplier_0005,DPT004,Operations,2024-10-25,15000.0,1,18.82,Medium Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007923,FCT-462168,SUP00012,Supplier_0012,DPT009,Risk Management,2024-03-17,2021.25,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007926,FCT-666272,SUP00126,Supplier_0126,DPT011,Logistics,2024-08-16,6784.29,1,9.14,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007928,FCT-704946,SUP00007,Supplier_0007,DPT011,Logistics,2024-06-14,100000.0,1,32.8,High Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007933,FCT-583497,SUP00006,Supplier_0006,DPT002,Procurement,2024-11-06,30211.37,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007940,FCT-784105,SUP00149,Supplier_0149,DPT002,Procurement,2024-03-04,4548.66,1,9.14,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007942,FCT-508873,SUP00261,Supplier_0261,DPT007,Human Resources,2024-05-04,5449.68,1,14.52,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007944,FCT-282260,SUP00003,Supplier_0003,DPT009,Risk Management,2024-11-15,50000.0,1,14.52,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007946,FCT-678954,SUP00204,Supplier_0204,DPT007,Human Resources,2024-03-30,1725.83,1,6.45,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007950,FCT-729026,SUP00211,Supplier_0211,DPT011,Logistics,2024-06-23,8400.91,1,17.2,Medium Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007958,FCT-121720,SUP00135,Supplier_0135,DPT003,IT,2024-09-11,4365.6,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007965,FCT-420104,SUP00017,Supplier_0017,DPT004,Operations,2024-11-27,16368.25,1,16.67,Medium Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007968,FCT-817016,SUP00179,Supplier_0179,DPT003,IT,2024-02-26,20000.0,1,9.14,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007974,FCT-190554,SUP00006,Supplier_0006,DPT001,Finance,2024-12-21,702.71,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007992,FCT-522557,SUP00023,Supplier_0023,DPT003,IT,2024-05-17,74494.13,1,12.37,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007994,FCT-135986,SUP00231,Supplier_0231,DPT007,Human Resources,2024-12-29,697.27,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0007998,FCT-353834,SUP00030,Supplier_0030,DPT004,Operations,2024-06-27,33595.3,1,16.67,Medium Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008002,FCT-313508,SUP00238,Supplier_0238,DPT009,Risk Management,2024-07-15,4671.36,1,9.14,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008005,FCT-410729,SUP00021,Supplier_0021,DPT006,Marketing,2024-11-19,12606.74,1,14.52,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008006,FCT-158443,SUP00185,Supplier_0185,DPT002,Procurement,2024-07-10,1018.55,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008007,FCT-503656,SUP00013,Supplier_0013,DPT012,General Administration,2024-10-24,2048.61,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008015,FCT-821191,SUP00273,Supplier_0273,DPT001,Finance,2024-05-05,41119.86,1,14.52,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008022,FCT-412439,SUP00021,Supplier_0021,DPT004,Operations,2024-03-14,71072.7,1,22.04,Medium Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008023,FCT-205317,SUP00256,Supplier_0256,DPT003,IT,2024-01-20,5000.0,1,9.68,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008024,FCT-420767,SUP00030,Supplier_0030,DPT001,Finance,2024-02-02,10081.41,1,13.44,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008030,FCT-252529,SUP00009,Supplier_0009,DPT007,Human Resources,2024-10-06,1808.2,1,9.14,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008031,FCT-754276,SUP00130,Supplier_0130,DPT002,Procurement,2024-09-12,9912.28,1,13.44,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008032,FCT-661256,SUP00014,Supplier_0014,DPT012,General Administration,2024-09-02,8422.53,1,5.91,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008035,FCT-146312,SUP00301,Supplier_0301,DPT005,Sales,2024-11-24,28373.73,1,31.72,High Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008047,FCT-769909,SUP00024,Supplier_0024,DPT001,Finance,2024-05-05,16508.46,1,13.44,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008051,FCT-714382,SUP00306,Supplier_0306,DPT005,Sales,2024-05-26,16392.44,1,11.29,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008054,FCT-938059,SUP00007,Supplier_0007,DPT001,Finance,2024-01-31,4224.82,1,9.14,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008056,FCT-300118,SUP00089,Supplier_0089,DPT007,Human Resources,2024-09-25,7966.82,1,14.52,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008057,FCT-277609,SUP00004,Supplier_0004,DPT002,Procurement,2024-02-08,15000.0,1,22.04,Medium Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008064,FCT-274852,SUP00079,Supplier_0079,DPT002,Procurement,2024-10-29,6035.33,1,9.14,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008071,FCT-699096,SUP00007,Supplier_0007,DPT003,IT,2024-01-21,3934.99,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008078,FCT-824437,SUP00008,Supplier_0008,DPT001,Finance,2024-08-28,6032.79,1,9.14,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008081,FCT-902030,SUP00013,Supplier_0013,DPT002,Procurement,2024-04-27,2487.72,1,14.52,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008084,FCT-685517,SUP00030,Supplier_0030,DPT005,Sales,2024-06-14,4271.45,1,14.52,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008085,FCT-703795,SUP00228,Supplier_0228,DPT003,IT,2024-08-14,10000.0,1,14.52,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008089,FCT-212122,SUP00005,Supplier_0005,DPT002,Procurement,2024-06-19,579.48,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008100,FCT-642645,SUP00029,Supplier_0029,DPT005,Sales,2024-11-14,578.91,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008104,FCT-137269,SUP00012,Supplier_0012,DPT010,Customer Support,2024-09-05,5504.63,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008106,FCT-609676,SUP00019,Supplier_0019,DPT005,Sales,2024-01-30,4049.04,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008108,FCT-760937,SUP00119,Supplier_0119,DPT012,General Administration,2024-07-11,601.01,1,11.83,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008110,FCT-498089,SUP00003,Supplier_0003,DPT006,Marketing,2024-05-01,13547.63,1,13.44,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008112,FCT-385493,SUP00009,Supplier_0009,DPT007,Human Resources,2024-07-19,7651.12,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008117,FCT-441904,SUP00005,Supplier_0005,DPT004,Operations,2024-10-13,3414.07,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008121,FCT-238721,SUP00088,Supplier_0088,DPT006,Marketing,2024-01-13,2670.01,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008123,FCT-979499,SUP00003,Supplier_0003,DPT004,Operations,2024-05-10,1425.08,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008130,FCT-465376,SUP00008,Supplier_0008,DPT006,Marketing,2024-09-16,10452.93,1,14.52,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008132,FCT-675006,SUP00028,Supplier_0028,DPT007,Human Resources,2024-04-16,3331.43,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008140,FCT-393329,SUP00021,Supplier_0021,DPT009,Risk Management,2024-06-07,3214.91,1,13.44,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008143,FCT-656410,SUP00022,Supplier_0022,DPT009,Risk Management,2024-08-15,2227.49,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008148,FCT-912066,SUP00028,Supplier_0028,DPT006,Marketing,2024-03-20,8999.52,1,19.89,Medium Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008152,FCT-798320,SUP00159,Supplier_0159,DPT001,Finance,2024-06-28,1918.21,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008155,FCT-981279,SUP00002,Supplier_0002,DPT001,Finance,2024-08-31,17987.77,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008161,FCT-974036,SUP00022,Supplier_0022,DPT002,Procurement,2024-02-07,3267.0,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008162,FCT-547014,SUP00016,Supplier_0016,DPT005,Sales,2024-11-09,5180.94,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008168,FCT-231239,SUP00003,Supplier_0003,DPT005,Sales,2024-12-08,629.89,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008174,FCT-582962,SUP00007,Supplier_0007,DPT004,Operations,2024-08-22,20000.0,1,14.52,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008178,FCT-973472,SUP00296,Supplier_0296,DPT012,General Administration,2024-02-08,1710.14,1,9.14,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008181,FCT-440191,SUP00237,Supplier_0237,DPT010,Customer Support,2024-12-15,1941.93,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008182,FCT-755574,SUP00058,Supplier_0058,DPT001,Finance,2024-07-03,3632.01,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008185,FCT-161542,SUP00018,Supplier_0018,DPT004,Operations,2024-11-16,7816.26,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008187,FCT-875173,SUP00243,Supplier_0243,DPT004,Operations,2024-12-11,836.04,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008188,FCT-838201,SUP00044,Supplier_0044,DPT001,Finance,2024-10-17,201922.6,1,17.74,Medium Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008198,FCT-956878,SUP00022,Supplier_0022,DPT003,IT,2024-05-18,5911.11,1,5.91,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008203,FCT-177942,SUP00269,Supplier_0269,DPT004,Operations,2024-11-19,5331.14,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008212,FCT-611607,SUP00001,Supplier_0001,DPT007,Human Resources,2024-03-10,15387.31,1,14.52,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008213,FCT-692112,SUP00128,Supplier_0128,DPT002,Procurement,2024-10-19,2671.98,1,12.37,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008215,FCT-734925,SUP00002,Supplier_0002,DPT001,Finance,2024-06-30,9831.3,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008220,FCT-454089,SUP00309,Supplier_0309,DPT003,IT,2024-02-06,1851.26,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008221,FCT-348424,SUP00008,Supplier_0008,DPT010,Customer Support,2024-06-10,82049.76,1,11.29,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008222,FCT-728661,SUP00273,Supplier_0273,DPT009,Risk Management,2024-08-30,19782.68,1,12.37,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008227,FCT-776456,SUP00003,Supplier_0003,DPT003,IT,2024-12-16,11056.62,1,11.29,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008228,FCT-594633,SUP00030,Supplier_0030,DPT008,Legal,2024-02-01,2741.09,1,13.44,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008230,FCT-788403,SUP00167,Supplier_0167,DPT009,Risk Management,2024-04-09,10572.78,1,22.04,Medium Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008234,FCT-728771,SUP00258,Supplier_0258,DPT003,IT,2024-06-09,10564.24,1,11.29,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008236,FCT-300116,SUP00109,Supplier_0109,DPT007,Human Resources,2024-11-27,12374.74,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008237,FCT-368217,SUP00033,Supplier_0033,DPT010,Customer Support,2024-07-14,17419.12,1,11.29,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008238,FCT-386310,SUP00017,Supplier_0017,DPT009,Risk Management,2024-09-09,2528.86,1,8.06,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008239,FCT-429331,SUP00114,Supplier_0114,DPT012,General Administration,2024-04-11,617.17,1,2.69,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
INV0008243,FCT-323464,SUP00282,Supplier_0282,DPT001,Finance,2024-12-04,5210.57,1,9.14,Low Risk,R09,Weekend payment,Payment Behavior,Medium,5,Payment was executed during the weekend.
