invoice_id,invoice_number,supplier_id,department_id,po_id,invoice_date,invoice_amount,currency,payment_terms_days,due_date,invoice_status,missing_po_flag,round_amount_flag,high_value_invoice_flag,invoice_due_days,duplicate_invoice_flag
INV0004597,FCT-918060,SUP00019,DPT007,PO0003383,2024-09-24,7431.31,DZD,60,2024-11-23,Validated,0,0,0,60,0
INV0004598,FCT-643698,SUP00001,DPT006,PO0000121,2024-07-15,12630.27,DZD,45,2024-08-29,Validated,0,0,0,45,0
INV0004599,FCT-771492,SUP00006,DPT008,PO0004187,2024-10-12,6258.18,DZD,30,2024-11-11,Validated,0,0,0,30,0
INV0004600,FCT-935460,SUP00003,DPT003,PO0002840,2024-07-06,520.78,DZD,30,2024-08-05,Validated,0,0,0,30,0
INV0004601,FCT-794903,SUP00179,DPT009,PO0004954,2024-12-30,862.79,EUR,45,2025-02-13,Validated,0,0,0,45,0
INV0004602,FCT-524692,SUP00006,DPT009,,2024-01-19,3346.78,DZD,60,2024-03-19,Validated,1,0,0,60,0
INV0004603,FCT-553946,SUP00004,DPT006,PO0000962,2024-06-17,9682.8,DZD,30,2024-07-17,Validated,0,0,0,30,0
INV0004604,FCT-125124,SUP00002,DPT002,PO0002035,2024-09-20,3993.0,DZD,60,2024-11-19,Validated,0,0,0,60,0
INV0004605,FCT-787867,SUP00122,DPT008,PO0003506,2024-02-01,7672.37,DZD,45,2024-03-17,Validated,0,0,0,45,0
INV0004606,FCT-306107,SUP00270,DPT008,PO0002673,2024-08-31,7428.33,DZD,90,2024-11-29,Validated,0,0,0,90,0
INV0004607,FCT-484503,SUP00037,DPT006,,2024-02-20,17515.08,DZD,45,2024-04-05,Validated,1,0,0,45,0
INV0004608,FCT-543049,SUP00010,DPT004,PO0005031,2024-08-07,1579.78,DZD,15,2024-08-22,Validated,0,0,0,15,0
INV0004609,FCT-504318,SUP00010,DPT004,PO0002571,2024-11-27,6643.41,DZD,45,2025-01-11,Validated,0,0,0,45,0
INV0004610,FCT-958090,SUP00006,DPT002,PO0003440,2024-03-29,31398.82,DZD,30,2024-04-28,Validated,0,0,0,30,0
INV0004611,FCT-640627,SUP00003,DPT009,PO0001793,2024-03-12,2419.94,DZD,45,2024-04-26,Pending Review,0,0,0,45,0
INV0004612,FCT-854479,SUP00011,DPT001,PO0000724,2024-08-11,15000.0,DZD,90,2024-11-09,Validated,0,1,0,90,0
INV0004613,FCT-781242,SUP00008,DPT001,PO0003469,2024-05-12,6628.96,DZD,30,2024-06-11,Validated,0,0,0,30,0
INV0004614,FCT-696306,SUP00006,DPT002,PO0002264,2024-10-16,1779.69,USD,45,2024-11-30,Disputed,0,0,0,45,0
INV0004615,FCT-182263,SUP00027,DPT009,PO0002888,2024-02-18,1573.48,DZD,90,2024-05-18,Validated,0,0,0,90,0
INV0004616,FCT-239189,SUP00010,DPT011,PO0003844,2024-10-15,4027.04,EUR,45,2024-11-29,Validated,0,0,0,45,0
INV0004617,FCT-535952,SUP00211,DPT004,PO0003420,2024-10-25,4533.91,DZD,90,2025-01-23,Validated,0,0,0,90,0
INV0004618,FCT-852001,SUP00279,DPT005,PO0002393,2024-09-30,14245.38,DZD,30,2024-10-30,Validated,0,0,0,30,0
INV0004619,FCT-112055,SUP00006,DPT008,PO0004005,2024-04-19,2140.47,DZD,30,2024-05-19,Validated,0,0,0,30,0
INV0004620,FCT-851116,SUP00024,DPT002,PO0003225,2024-09-21,6217.05,EUR,45,2024-11-05,Validated,0,0,0,45,0
INV0004621,FCT-551585,SUP00171,DPT007,PO0002709,2024-05-15,24821.33,DZD,60,2024-07-14,Validated,0,0,0,60,0
INV0004622,FCT-592894,SUP00295,DPT001,PO0000940,2024-06-05,23179.87,DZD,30,2024-07-05,Validated,0,0,0,30,0
INV0004623,FCT-489731,SUP00015,DPT010,PO0004813,2024-09-27,5288.44,EUR,90,2024-12-26,Validated,0,0,0,90,0
INV0004624,FCT-531394,SUP00007,DPT008,PO0000926,2024-12-04,7459.58,DZD,15,2024-12-19,Validated,0,0,0,15,0
INV0004625,FCT-155681,SUP00002,DPT001,PO0000825,2024-08-06,25000.0,DZD,30,2024-09-05,Pending Review,0,1,0,30,0
INV0004626,FCT-497155,SUP00014,DPT001,PO0005029,2024-12-22,8368.1,DZD,15,2025-01-06,Validated,0,0,0,15,0
INV0004627,FCT-419079,SUP00092,DPT008,PO0002514,2024-08-05,34887.87,EUR,30,2024-09-04,Pending Review,0,0,0,30,0
INV0004628,FCT-477904,SUP00034,DPT011,PO0001282,2024-11-01,26748.5,EUR,30,2024-12-01,Validated,0,0,0,30,0
INV0004629,FCT-353818,SUP00009,DPT001,,2024-01-19,5851.29,DZD,30,2024-02-18,Validated,1,0,0,30,0
INV0004630,FCT-617923,SUP00091,DPT006,,2024-03-13,8935.49,DZD,30,2024-04-12,Validated,1,0,0,30,0
INV0004631,FCT-903738,SUP00014,DPT009,PO0001047,2024-03-20,2576.47,EUR,30,2024-04-19,Validated,0,0,0,30,0
INV0004632,FCT-179625,SUP00004,DPT008,PO0001702,2024-04-26,2060.7,DZD,30,2024-05-26,Validated,0,0,0,30,0
INV0004633,FCT-494251,SUP00008,DPT006,PO0002729,2024-04-10,3948.53,DZD,30,2024-05-10,Pending Review,0,0,0,30,0
INV0004634,FCT-325780,SUP00001,DPT002,PO0001711,2024-09-12,8195.75,USD,90,2024-12-11,Validated,0,0,0,90,0
INV0004635,FCT-178767,SUP00185,DPT008,PO0003061,2024-12-29,13769.53,DZD,30,2025-01-28,Validated,0,0,0,30,0
INV0004636,FCT-784691,SUP00045,DPT011,PO0001417,2024-03-04,5479.92,DZD,15,2024-03-19,Disputed,0,0,0,15,0
INV0004637,FCT-460195,SUP00009,DPT003,PO0000287,2024-03-23,9958.42,DZD,30,2024-04-22,Validated,0,0,0,30,0
INV0004638,FCT-573059,SUP00010,DPT010,,2024-12-04,319.07,DZD,15,2024-12-19,Validated,1,0,0,15,0
INV0004639,FCT-677978,SUP00250,DPT009,PO0004875,2024-05-16,7302.81,DZD,45,2024-06-30,Validated,0,0,0,45,0
INV0004640,FCT-277771,SUP00009,DPT001,PO0000625,2024-09-11,2941.7,DZD,45,2024-10-26,Validated,0,0,0,45,0
INV0004641,FCT-924750,SUP00105,DPT009,PO0000250,2024-03-11,1424.45,DZD,90,2024-06-09,Validated,0,0,0,90,0
INV0004642,FCT-906674,SUP00009,DPT002,PO0000528,2024-11-24,10118.13,DZD,90,2025-02-22,Validated,0,0,0,90,0
INV0004643,FCT-885404,SUP00008,DPT006,PO0001335,2024-06-22,31705.15,DZD,30,2024-07-22,Validated,0,0,0,30,0
INV0004644,FCT-350782,SUP00043,DPT006,PO0003692,2024-11-14,5908.96,DZD,30,2024-12-14,Validated,0,0,0,30,0
INV0004645,FCT-495327,SUP00011,DPT002,PO0000296,2024-01-01,16510.68,DZD,45,2024-02-15,Pending Review,0,0,0,45,0
INV0004646,FCT-343823,SUP00002,DPT005,PO0000515,2024-07-17,3713.15,DZD,30,2024-08-16,Validated,0,0,0,30,0
INV0004647,FCT-669758,SUP00009,DPT007,PO0003138,2024-10-20,63626.95,DZD,30,2024-11-19,Validated,0,0,0,30,0
INV0004648,FCT-365464,SUP00008,DPT004,PO0004404,2024-02-21,979.83,USD,45,2024-04-06,Validated,0,0,0,45,0
INV0004649,FCT-970685,SUP00163,DPT008,PO0000477,2024-11-18,5345.44,EUR,45,2025-01-02,Validated,0,0,0,45,0
INV0004650,FCT-321637,SUP00171,DPT011,,2024-10-12,14244.91,USD,45,2024-11-26,Validated,1,0,0,45,0
INV0004651,FCT-234084,SUP00021,DPT007,PO0003480,2024-06-27,5793.55,DZD,90,2024-09-25,Validated,0,0,0,90,0
INV0004652,FCT-540600,SUP00142,DPT006,PO0001518,2024-11-29,29227.87,DZD,30,2024-12-29,Validated,0,0,0,30,0
INV0004653,FCT-894850,SUP00009,DPT002,PO0002241,2024-11-04,553.33,EUR,30,2024-12-04,Validated,0,0,0,30,0
INV0004654,FCT-126219,SUP00187,DPT007,,2024-03-06,5282.36,DZD,60,2024-05-05,Validated,1,0,0,60,0
INV0004655,FCT-861881,SUP00225,DPT004,PO0004947,2024-01-02,4506.47,DZD,45,2024-02-16,Validated,0,0,0,45,0
INV0004656,FCT-832354,SUP00012,DPT007,PO0001471,2024-03-28,5287.72,DZD,45,2024-05-12,Validated,0,0,0,45,0
INV0004657,FCT-923179,SUP00004,DPT002,PO0000721,2024-06-08,972.26,USD,15,2024-06-23,Validated,0,0,0,15,0
INV0004658,FCT-598908,SUP00002,DPT004,,2024-09-06,4293.93,DZD,90,2024-12-05,Validated,1,0,0,90,0
INV0004659,FCT-970162,SUP00007,DPT010,,2024-03-03,4071.89,USD,30,2024-04-02,Validated,1,0,0,30,1
INV0004660,FCT-462316,SUP00014,DPT006,PO0001769,2024-04-18,7939.81,DZD,45,2024-06-02,Validated,0,0,0,45,0
INV0004661,FCT-248246,SUP00010,DPT001,PO0002875,2024-05-22,21226.4,DZD,60,2024-07-21,Validated,0,0,0,60,0
INV0004662,FCT-117809,SUP00009,DPT005,PO0002999,2024-07-10,6824.04,DZD,30,2024-08-09,Validated,0,0,0,30,0
INV0004663,FCT-604547,SUP00016,DPT001,PO0000879,2024-06-03,9705.37,DZD,45,2024-07-18,Validated,0,0,0,45,0
INV0004664,FCT-151939,SUP00029,DPT008,PO0001169,2024-06-05,25492.67,EUR,90,2024-09-03,Validated,0,0,0,90,0
INV0004665,FCT-248980,SUP00028,DPT011,,2024-09-04,23566.63,DZD,45,2024-10-19,Pending Review,1,0,0,45,0
INV0004666,FCT-964610,SUP00008,DPT004,PO0000445,2024-08-31,386.81,DZD,30,2024-09-30,Validated,0,0,0,30,0
INV0004667,FCT-343451,SUP00109,DPT004,PO0005131,2024-10-19,15018.08,DZD,45,2024-12-03,Validated,0,0,0,45,0
INV0004668,FCT-252435,SUP00288,DPT010,PO0000565,2024-12-13,14910.01,EUR,90,2025-03-13,Validated,0,0,0,90,0
INV0004669,FCT-814934,SUP00070,DPT006,PO0005071,2024-12-09,15000.0,DZD,60,2025-02-07,Validated,0,1,0,60,0
INV0004670,FCT-382660,SUP00005,DPT001,PO0004728,2024-11-09,3542.91,DZD,30,2024-12-09,Validated,0,0,0,30,0
INV0004671,FCT-891308,SUP00141,DPT003,PO0003377,2024-04-19,1638.45,DZD,30,2024-05-19,Validated,0,0,0,30,0
INV0004672,FCT-352971,SUP00280,DPT002,PO0001406,2024-09-03,643.94,DZD,30,2024-10-03,Validated,0,0,0,30,0
INV0004673,FCT-511516,SUP00249,DPT004,PO0004528,2024-09-08,15950.72,EUR,45,2024-10-23,Validated,0,0,0,45,0
INV0004674,FCT-127663,SUP00004,DPT004,PO0003727,2024-09-04,14470.7,DZD,45,2024-10-19,Validated,0,0,0,45,0
INV0004675,FCT-772939,SUP00004,DPT011,,2024-11-01,5351.0,DZD,45,2024-12-16,Validated,1,0,0,45,1
INV0004676,FCT-915023,SUP00200,DPT005,,2024-10-11,13579.76,DZD,45,2024-11-25,Validated,1,0,0,45,0
INV0004677,FCT-284062,SUP00028,DPT001,PO0002624,2024-05-26,19479.35,DZD,30,2024-06-25,Validated,0,0,0,30,0
INV0004678,FCT-698212,SUP00015,DPT002,PO0002786,2024-03-21,761.16,DZD,45,2024-05-05,Validated,0,0,0,45,0
INV0004679,FCT-507279,SUP00028,DPT009,PO0002533,2024-07-23,7996.12,DZD,30,2024-08-22,Validated,0,0,0,30,0
INV0004680,FCT-881042,SUP00015,DPT007,PO0000819,2024-08-04,4540.87,DZD,30,2024-09-03,Validated,0,0,0,30,0
INV0004681,FCT-103739,SUP00003,DPT002,PO0004629,2024-09-07,9868.37,EUR,90,2024-12-06,Validated,0,0,0,90,0
INV0004682,FCT-966450,SUP00093,DPT009,PO0001111,2024-01-21,7437.57,DZD,15,2024-02-05,Validated,0,0,0,15,0
INV0004683,FCT-800839,SUP00065,DPT003,PO0004348,2024-01-29,14550.38,DZD,45,2024-03-14,Validated,0,0,0,45,0
INV0004684,FCT-558647,SUP00006,DPT002,PO0003706,2024-09-22,972.36,DZD,90,2024-12-21,Validated,0,0,0,90,0
INV0004685,FCT-339836,SUP00010,DPT003,PO0000214,2024-08-14,25000.0,EUR,30,2024-09-13,Validated,0,1,0,30,0
INV0004686,FCT-350092,SUP00091,DPT008,PO0001582,2024-09-22,3287.19,DZD,90,2024-12-21,Validated,0,0,0,90,0
INV0004687,FCT-130783,SUP00009,DPT006,PO0004419,2024-07-17,10000.0,EUR,45,2024-08-31,Disputed,0,1,0,45,0
INV0004688,FCT-166421,SUP00010,DPT012,PO0001472,2024-10-27,793.55,DZD,30,2024-11-26,Validated,0,0,0,30,0
INV0004689,FCT-416489,SUP00008,DPT002,,2024-04-22,5328.95,EUR,30,2024-05-22,Pending Review,1,0,0,30,0
INV0004690,FCT-663560,SUP00005,DPT001,PO0001719,2024-07-11,5878.75,DZD,30,2024-08-10,Validated,0,0,0,30,0
INV0004691,FCT-422081,SUP00266,DPT008,PO0004302,2024-12-29,5476.58,DZD,45,2025-02-12,Validated,0,0,0,45,0
INV0004692,FCT-174017,SUP00026,DPT001,,2024-12-22,2575.2,DZD,45,2025-02-05,Validated,1,0,0,45,0
INV0004693,FCT-747587,SUP00301,DPT005,PO0001800,2024-01-30,1476.51,DZD,30,2024-02-29,Validated,0,0,0,30,0
INV0004694,FCT-199063,SUP00051,DPT010,PO0001055,2024-02-16,12550.39,DZD,30,2024-03-17,Disputed,0,0,0,30,0
INV0004695,FCT-429702,SUP00008,DPT006,PO0003033,2024-12-12,814.27,DZD,30,2025-01-11,Validated,0,0,0,30,0
INV0004696,FCT-980113,SUP00005,DPT001,,2024-07-29,15142.81,DZD,30,2024-08-28,Validated,1,0,0,30,0
INV0004697,FCT-370850,SUP00006,DPT003,,2024-08-20,42137.74,DZD,60,2024-10-19,Validated,1,0,0,60,0
INV0004698,FCT-420144,SUP00305,DPT010,PO0001897,2024-01-05,76825.81,DZD,30,2024-02-04,Validated,0,0,0,30,0
INV0004699,FCT-107320,SUP00202,DPT004,PO0002230,2024-01-22,1726.58,EUR,45,2024-03-07,Validated,0,0,0,45,0
INV0004700,FCT-129406,SUP00231,DPT002,PO0004557,2024-09-10,11842.66,DZD,30,2024-10-10,Pending Review,0,0,0,30,0
INV0004701,FCT-803492,SUP00297,DPT004,PO0001775,2024-03-07,3143.42,DZD,30,2024-04-06,Validated,0,0,0,30,0
INV0004702,FCT-319367,SUP00069,DPT009,PO0002207,2024-10-11,24543.42,DZD,30,2024-11-10,Disputed,0,0,0,30,0
INV0004703,FCT-165836,SUP00008,DPT005,PO0005064,2024-10-12,9433.25,DZD,60,2024-12-11,Validated,0,0,0,60,0
INV0004704,FCT-910499,SUP00005,DPT001,PO0000838,2024-12-14,4289.38,DZD,30,2025-01-13,Validated,0,0,0,30,0
INV0004705,FCT-408419,SUP00141,DPT005,,2024-03-12,2107.06,USD,15,2024-03-27,Validated,1,0,0,15,0
INV0004706,FCT-197337,SUP00003,DPT001,PO0000568,2024-05-18,3924.52,DZD,30,2024-06-17,Validated,0,0,0,30,0
INV0004707,FCT-321694,SUP00006,DPT007,PO0004466,2024-01-18,2764.23,DZD,45,2024-03-03,Pending Review,0,0,0,45,0
INV0004708,FCT-231457,SUP00006,DPT001,PO0001625,2024-07-14,5837.33,EUR,45,2024-08-28,Validated,0,0,0,45,0
INV0004709,FCT-959562,SUP00008,DPT007,PO0002491,2024-07-18,6193.59,DZD,30,2024-08-17,Validated,0,0,0,30,0
INV0004710,FCT-814156,SUP00093,DPT009,PO0003539,2024-02-07,3172.51,DZD,30,2024-03-08,Pending Review,0,0,0,30,0
INV0004711,FCT-645660,SUP00015,DPT012,PO0001288,2024-12-30,2861.99,DZD,60,2025-02-28,Validated,0,0,0,60,0
INV0004712,FCT-751483,SUP00006,DPT009,PO0000690,2024-07-30,12351.62,DZD,45,2024-09-13,Validated,0,0,0,45,0
INV0004713,FCT-126185,SUP00032,DPT006,,2024-05-18,13434.39,DZD,30,2024-06-17,Validated,1,0,0,30,0
INV0004714,FCT-495264,SUP00268,DPT002,PO0004266,2024-10-17,2357.41,DZD,30,2024-11-16,Validated,0,0,0,30,0
INV0004715,FCT-707971,SUP00016,DPT009,PO0000897,2024-06-10,5637.98,EUR,30,2024-07-10,Validated,0,0,0,30,0
INV0004716,FCT-778154,SUP00290,DPT008,,2024-09-21,2221.95,USD,30,2024-10-21,Validated,1,0,0,30,0
INV0004717,FCT-894489,SUP00161,DPT004,PO0002849,2024-10-09,120459.97,USD,45,2024-11-23,Validated,0,0,1,45,0
INV0004718,FCT-823387,SUP00011,DPT001,,2024-10-27,2035.07,DZD,30,2024-11-26,Validated,1,0,0,30,0
INV0004719,FCT-701339,SUP00008,DPT001,PO0003431,2024-08-06,15000.0,DZD,60,2024-10-05,Validated,0,1,0,60,0
INV0004720,FCT-250458,SUP00288,DPT003,PO0001187,2024-04-18,10015.06,DZD,30,2024-05-18,Validated,0,0,0,30,0
INV0004721,FCT-571242,SUP00229,DPT002,,2024-04-08,2792.97,DZD,30,2024-05-08,Validated,1,0,0,30,0
INV0004722,FCT-573439,SUP00004,DPT007,PO0000440,2024-12-26,2231.94,DZD,30,2025-01-25,Validated,0,0,0,30,0
INV0004723,FCT-394045,SUP00224,DPT005,,2024-07-18,4353.0,EUR,45,2024-09-01,Validated,1,0,0,45,0
INV0004724,FCT-648640,SUP00063,DPT010,PO0003605,2024-07-21,2219.86,DZD,60,2024-09-19,Validated,0,0,0,60,0
INV0004725,FCT-657233,SUP00302,DPT009,PO0002968,2024-06-16,7455.29,DZD,30,2024-07-16,Pending Review,0,0,0,30,0
INV0004726,FCT-803937,SUP00030,DPT004,PO0003265,2024-07-25,2259.34,DZD,30,2024-08-24,Validated,0,0,0,30,0
INV0004727,FCT-137093,SUP00123,DPT002,PO0001153,2024-01-06,7105.45,DZD,60,2024-03-06,Validated,0,0,0,60,0
INV0004728,FCT-291640,SUP00283,DPT005,PO0001816,2024-08-10,558.89,USD,30,2024-09-09,Validated,0,0,0,30,0
INV0004729,FCT-302379,SUP00003,DPT004,PO0000894,2024-02-09,2373.24,EUR,30,2024-03-10,Pending Review,0,0,0,30,0
INV0004730,FCT-308223,SUP00005,DPT003,PO0001774,2024-07-21,3703.23,DZD,30,2024-08-20,Validated,0,0,0,30,0
INV0004731,FCT-928370,SUP00300,DPT001,PO0001958,2024-08-08,18972.96,DZD,30,2024-09-07,Validated,0,0,0,30,0
INV0004732,FCT-383247,SUP00062,DPT004,PO0001940,2024-12-11,717.0,DZD,30,2025-01-10,Validated,0,0,0,30,0
INV0004733,FCT-739636,SUP00029,DPT003,PO0004853,2024-02-24,19295.81,DZD,45,2024-04-09,Validated,0,0,0,45,0
INV0004734,FCT-894835,SUP00134,DPT010,PO0003056,2024-11-16,12818.87,DZD,60,2025-01-15,Validated,0,0,0,60,0
INV0004735,FCT-185207,SUP00009,DPT009,PO0003881,2024-10-07,770.18,DZD,15,2024-10-22,Validated,0,0,0,15,0
INV0004736,FCT-807833,SUP00003,DPT011,PO0002479,2024-10-06,11145.29,DZD,30,2024-11-05,Validated,0,0,0,30,0
INV0004737,FCT-703455,SUP00013,DPT009,PO0002332,2024-06-28,2059.95,USD,30,2024-07-28,Disputed,0,0,0,30,0
INV0004738,FCT-983887,SUP00156,DPT011,PO0000204,2024-11-03,11578.31,DZD,60,2025-01-02,Validated,0,0,0,60,0
INV0004739,FCT-909651,SUP00022,DPT004,PO0002170,2024-02-01,12396.23,DZD,30,2024-03-02,Pending Review,0,0,0,30,0
INV0004740,FCT-363756,SUP00245,DPT001,PO0002730,2024-06-26,14944.98,DZD,45,2024-08-10,Validated,0,0,0,45,0
INV0004741,FCT-703662,SUP00094,DPT012,PO0002787,2024-12-13,3111.35,DZD,60,2025-02-11,Pending Review,0,0,0,60,0
INV0004742,FCT-282526,SUP00004,DPT009,PO0000962,2024-08-04,13153.21,DZD,45,2024-09-18,Validated,0,0,0,45,0
INV0004743,FCT-631653,SUP00241,DPT002,PO0002989,2024-11-01,35275.8,DZD,15,2024-11-16,Validated,0,0,0,15,0
INV0004744,FCT-975403,SUP00009,DPT003,PO0003837,2024-07-26,4294.25,EUR,30,2024-08-25,Disputed,0,0,0,30,0
INV0004745,FCT-545254,SUP00084,DPT001,PO0004047,2024-08-21,4969.63,DZD,15,2024-09-05,Validated,0,0,0,15,0
INV0004746,FCT-961307,SUP00008,DPT009,,2024-09-17,13588.25,DZD,30,2024-10-17,Validated,1,0,0,30,0
INV0004747,FCT-631958,SUP00154,DPT007,PO0002250,2024-09-29,50000.0,DZD,45,2024-11-13,Validated,0,1,0,45,0
INV0004748,FCT-918737,SUP00019,DPT011,PO0001203,2024-06-07,1941.55,DZD,45,2024-07-22,Validated,0,0,0,45,0
INV0004749,FCT-883988,SUP00243,DPT004,PO0000841,2024-08-30,19115.18,DZD,30,2024-09-29,Validated,0,0,0,30,0
INV0004750,FCT-126385,SUP00025,DPT005,,2024-05-04,100000.0,DZD,30,2024-06-03,Validated,1,1,1,30,0
INV0004751,FCT-384356,SUP00010,DPT006,PO0002943,2024-01-05,4685.34,DZD,60,2024-03-05,Validated,0,0,0,60,0
INV0004752,FCT-170471,SUP00092,DPT008,PO0002514,2024-02-07,2032.77,DZD,45,2024-03-23,Validated,0,0,0,45,0
INV0004753,FCT-795056,SUP00006,DPT004,PO0001878,2024-08-14,6189.35,DZD,15,2024-08-29,Pending Review,0,0,0,15,0
INV0004754,FCT-752986,SUP00015,DPT003,,2024-08-03,3259.97,DZD,30,2024-09-02,Validated,1,0,0,30,0
INV0004755,FCT-676948,SUP00295,DPT012,PO0003785,2024-03-30,805.22,DZD,45,2024-05-14,Validated,0,0,0,45,0
INV0004756,FCT-193160,SUP00150,DPT003,PO0000439,2024-06-10,26849.83,DZD,45,2024-07-25,Validated,0,0,0,45,0
INV0004757,FCT-217593,SUP00317,DPT005,PO0003150,2024-12-11,2699.69,DZD,30,2025-01-10,Validated,0,0,0,30,0
INV0004758,FCT-858111,SUP00027,DPT004,PO0002050,2024-10-23,4391.37,DZD,30,2024-11-22,Disputed,0,0,0,30,0
INV0004759,FCT-314810,SUP00140,DPT005,PO0000308,2024-05-29,772.32,DZD,60,2024-07-28,Validated,0,0,0,60,0
INV0004760,FCT-621739,SUP00008,DPT001,PO0003469,2024-07-17,3244.14,DZD,30,2024-08-16,Validated,0,0,0,30,0
INV0004761,FCT-895304,SUP00011,DPT012,,2024-09-14,19088.3,DZD,30,2024-10-14,Validated,1,0,0,30,0
INV0004762,FCT-388026,SUP00003,DPT007,PO0001901,2024-09-18,17511.04,DZD,45,2024-11-02,Validated,0,0,0,45,0
INV0004763,FCT-391850,SUP00320,DPT005,PO0003811,2024-02-24,6179.91,DZD,45,2024-04-09,Validated,0,0,0,45,0
INV0004764,FCT-269132,SUP00057,DPT007,,2024-04-12,2926.19,USD,15,2024-04-27,Pending Review,1,0,0,15,0
INV0004765,FCT-468322,SUP00008,DPT001,PO0005056,2024-06-21,6183.86,DZD,30,2024-07-21,Validated,0,0,0,30,0
INV0004766,FCT-643401,SUP00230,DPT001,PO0004831,2024-11-25,10737.85,DZD,90,2025-02-23,Validated,0,0,0,90,0
INV0004767,FCT-399458,SUP00006,DPT002,PO0004646,2024-02-08,1073.29,DZD,30,2024-03-09,Validated,0,0,0,30,0
INV0004768,FCT-316855,SUP00004,DPT011,PO0000189,2024-09-21,8007.98,USD,90,2024-12-20,Validated,0,0,0,90,0
INV0004769,FCT-600397,SUP00074,DPT003,PO0000405,2024-05-28,14493.76,DZD,60,2024-07-27,Validated,0,0,0,60,0
INV0004770,FCT-148508,SUP00279,DPT009,PO0000061,2024-05-26,5600.88,DZD,45,2024-07-10,Validated,0,0,0,45,0
INV0004771,FCT-159459,SUP00259,DPT001,,2024-07-23,5869.95,EUR,45,2024-09-06,Validated,1,0,0,45,0
INV0004772,FCT-681978,SUP00174,DPT004,PO0002199,2024-03-13,25000.0,DZD,30,2024-04-12,Validated,0,1,0,30,0
INV0004773,FCT-497470,SUP00021,DPT008,PO0002966,2024-08-18,8448.6,DZD,30,2024-09-17,Validated,0,0,0,30,0
INV0004774,FCT-975831,SUP00039,DPT001,,2024-06-28,38157.9,DZD,30,2024-07-28,Disputed,1,0,0,30,0
INV0004775,FCT-549795,SUP00297,DPT005,,2024-05-24,30250.31,DZD,30,2024-06-23,Validated,1,0,0,30,0
INV0004776,FCT-397109,SUP00014,DPT004,,2024-02-23,3096.57,DZD,45,2024-04-08,Validated,1,0,0,45,0
INV0004777,FCT-832797,SUP00008,DPT011,,2024-02-27,3902.1,DZD,30,2024-03-28,Validated,1,0,0,30,0
INV0004778,FCT-188219,SUP00119,DPT003,PO0003271,2024-03-15,28864.57,DZD,30,2024-04-14,Validated,0,0,0,30,0
INV0004779,FCT-291414,SUP00233,DPT008,PO0003536,2024-08-28,11899.45,USD,30,2024-09-27,Validated,0,0,0,30,0
INV0004780,FCT-792235,SUP00002,DPT001,PO0000825,2024-05-22,11627.04,USD,30,2024-06-21,Validated,0,0,0,30,0
INV0004781,FCT-449294,SUP00004,DPT012,PO0001379,2024-01-05,100000.0,DZD,60,2024-03-05,Validated,0,1,1,60,0
INV0004782,FCT-508604,SUP00007,DPT003,PO0000947,2024-11-14,17189.25,DZD,30,2024-12-14,Pending Review,0,0,0,30,0
INV0004783,FCT-574141,SUP00001,DPT002,PO0001451,2024-10-22,4347.95,DZD,30,2024-11-21,Pending Review,0,0,0,30,0
INV0004784,FCT-633485,SUP00304,DPT011,PO0001755,2024-09-12,7851.86,DZD,45,2024-10-27,Validated,0,0,0,45,0
INV0004785,FCT-828695,SUP00027,DPT003,PO0002416,2024-09-03,20000.0,DZD,45,2024-10-18,Pending Review,0,1,0,45,0
INV0004786,FCT-611425,SUP00129,DPT001,PO0003058,2024-08-26,40016.07,DZD,30,2024-09-25,Validated,0,0,0,30,0
INV0004787,FCT-731732,SUP00028,DPT006,PO0003729,2024-10-09,1956.31,DZD,30,2024-11-08,Validated,0,0,0,30,0
INV0004788,FCT-806819,SUP00007,DPT001,PO0003098,2024-12-04,56692.54,DZD,30,2025-01-03,Validated,0,0,0,30,0
INV0004789,FCT-140534,SUP00081,DPT006,PO0005187,2024-12-21,6204.09,DZD,15,2025-01-05,Validated,0,0,0,15,0
INV0004790,FCT-565816,SUP00235,DPT009,PO0001877,2024-04-15,4951.93,DZD,45,2024-05-30,Validated,0,0,0,45,0
INV0004791,FCT-414330,SUP00007,DPT005,PO0004169,2024-04-29,2174.34,DZD,45,2024-06-13,Validated,0,0,0,45,0
INV0004792,FCT-442778,SUP00198,DPT003,PO0004901,2024-03-01,3290.72,DZD,60,2024-04-30,Validated,0,0,0,60,0
INV0004793,FCT-295698,SUP00001,DPT006,PO0005091,2024-07-13,4751.4,DZD,15,2024-07-28,Pending Review,0,0,0,15,0
INV0004794,FCT-764562,SUP00022,DPT006,PO0000872,2024-05-31,7009.31,DZD,30,2024-06-30,Validated,0,0,0,30,0
INV0004795,FCT-210555,SUP00176,DPT008,,2024-08-18,11163.34,DZD,30,2024-09-17,Pending Review,1,0,0,30,1
INV0004796,FCT-202654,SUP00107,DPT003,PO0000208,2024-08-13,25000.0,DZD,30,2024-09-12,Validated,0,1,0,30,0
INV0004797,FCT-347886,SUP00001,DPT005,,2024-08-01,11153.01,DZD,45,2024-09-15,Validated,1,0,0,45,0
INV0004798,FCT-951942,SUP00030,DPT002,PO0004485,2024-01-06,23392.79,DZD,30,2024-02-05,Pending Review,0,0,0,30,0
INV0004799,FCT-614296,SUP00002,DPT001,PO0003630,2024-08-19,20282.84,DZD,45,2024-10-03,Validated,0,0,0,45,0
