payment_id,invoice_id,supplier_id,department_id,payment_date,payment_amount,payment_method,payment_status,payment_weekday,weekend_payment_flag,cash_payment_flag,pending_or_failed_payment_flag
PAY0005111,INV0005544,SUP00001,DPT003,2024-11-02,5848.58,Bank Transfer,Completed,Saturday,1,0,0
PAY0005112,INV0005545,SUP00008,DPT007,2024-04-17,2087.16,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005113,INV0005546,SUP00254,DPT009,2024-06-08,118783.57,Bank Transfer,Completed,Saturday,1,0,0
PAY0005114,INV0005548,SUP00027,DPT002,2024-03-10,5841.49,Bank Transfer,Completed,Sunday,1,0,0
PAY0005115,INV0005550,SUP00051,DPT005,2024-04-27,9133.12,Bank Transfer,Completed,Saturday,1,0,0
PAY0005116,INV0005551,SUP00001,DPT009,2024-10-10,5046.82,Bank Transfer,Completed,Thursday,0,0,0
PAY0005117,INV0005552,SUP00007,DPT001,2024-05-29,5155.2,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005118,INV0005553,SUP00004,DPT005,2024-04-02,1004.88,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005119,INV0005554,SUP00006,DPT011,2024-04-28,4050.35,Bank Transfer,Completed,Sunday,1,0,0
PAY0005120,INV0005556,SUP00098,DPT001,2024-02-19,8750.68,Bank Transfer,Completed,Monday,0,0,0
PAY0005121,INV0005557,SUP00020,DPT007,2025-01-15,4641.31,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005122,INV0005558,SUP00003,DPT001,2024-12-25,13057.42,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005123,INV0005560,SUP00291,DPT002,2024-12-08,2317.63,Bank Transfer,Completed,Sunday,1,0,0
PAY0005124,INV0005561,SUP00006,DPT002,2024-06-22,33157.4,Bank Transfer,Completed,Saturday,1,0,0
PAY0005125,INV0005562,SUP00009,DPT001,2024-12-22,3787.26,Bank Transfer,Completed,Sunday,1,0,0
PAY0005126,INV0005563,SUP00069,DPT006,2025-01-25,11157.36,Bank Transfer,Completed,Saturday,1,0,0
PAY0005127,INV0005565,SUP00007,DPT003,2024-06-24,14714.55,Bank Transfer,Completed,Monday,0,0,0
PAY0005128,INV0005568,SUP00088,DPT012,2024-08-04,13307.03,Bank Transfer,Completed,Sunday,1,0,0
PAY0005129,INV0005569,SUP00043,DPT009,2024-10-22,4790.59,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005130,INV0005570,SUP00255,DPT011,2024-08-19,11142.37,Bank Transfer,Completed,Monday,0,0,0
PAY0005131,INV0005571,SUP00081,DPT009,2025-02-02,1399.75,Bank Transfer,Completed,Sunday,1,0,0
PAY0005132,INV0005572,SUP00009,DPT006,2024-03-06,4697.89,Check,Completed,Wednesday,0,0,0
PAY0005133,INV0005573,SUP00027,DPT001,2024-05-22,13833.74,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005134,INV0005574,SUP00027,DPT010,2025-03-19,11574.98,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005135,INV0005575,SUP00020,DPT008,2024-05-13,5982.64,Bank Transfer,Completed,Monday,0,0,0
PAY0005136,INV0005576,SUP00175,DPT003,2024-07-30,8762.99,Check,Completed,Tuesday,0,0,0
PAY0005137,INV0005578,SUP00006,DPT005,2024-05-14,14153.56,Card,Completed,Tuesday,0,0,0
PAY0005138,INV0005579,SUP00017,DPT003,2024-10-18,681.51,Bank Transfer,Completed,Friday,0,0,0
PAY0005139,INV0005580,SUP00003,DPT012,2025-01-31,5972.46,Bank Transfer,Completed,Friday,0,0,0
PAY0005140,INV0005581,SUP00313,DPT002,2025-01-04,6086.5,Bank Transfer,Completed,Saturday,1,0,0
PAY0005141,INV0005583,SUP00002,DPT001,2025-04-14,1747.72,Bank Transfer,Completed,Monday,0,0,0
PAY0005142,INV0005584,SUP00089,DPT005,2024-09-02,34183.68,Bank Transfer,Completed,Monday,0,0,0
PAY0005143,INV0005585,SUP00191,DPT008,2024-12-08,2644.64,Bank Transfer,Completed,Sunday,1,0,0
PAY0005144,INV0005586,SUP00021,DPT005,2024-12-22,3708.7,Bank Transfer,Completed,Sunday,1,0,0
PAY0005145,INV0005587,SUP00028,DPT002,2024-05-28,2411.97,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005146,INV0005588,SUP00144,DPT011,2024-02-25,9600.37,Bank Transfer,Completed,Sunday,1,0,0
PAY0005147,INV0005589,SUP00008,DPT003,2024-12-03,8320.63,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005148,INV0005591,SUP00103,DPT002,2024-11-09,3247.33,Bank Transfer,Completed,Saturday,1,0,0
PAY0005149,INV0005592,SUP00205,DPT004,2024-08-07,10922.54,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005150,INV0005593,SUP00256,DPT005,2024-08-05,693.29,Bank Transfer,Completed,Monday,0,0,0
PAY0005151,INV0005594,SUP00286,DPT006,2024-11-21,1164.64,Bank Transfer,Completed,Thursday,0,0,0
PAY0005152,INV0005595,SUP00005,DPT001,2024-09-25,28190.93,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005153,INV0005596,SUP00212,DPT010,2024-09-15,21804.07,Card,Completed,Sunday,1,0,0
PAY0005154,INV0005597,SUP00129,DPT003,2024-07-14,10089.74,Check,Completed,Sunday,1,0,0
PAY0005155,INV0005598,SUP00017,DPT002,2025-02-01,20044.99,Bank Transfer,Completed,Saturday,1,0,0
PAY0005156,INV0005599,SUP00275,DPT007,2024-10-06,1736.41,Bank Transfer,Completed,Sunday,1,0,0
PAY0005157,INV0005600,SUP00238,DPT006,2024-08-17,39913.47,Bank Transfer,Completed,Saturday,1,0,0
PAY0005158,INV0005601,SUP00187,DPT012,2024-11-19,1835.77,Check,Completed,Tuesday,0,0,0
PAY0005159,INV0005603,SUP00006,DPT002,2024-03-06,143534.33,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005160,INV0005604,SUP00272,DPT012,2024-01-19,2145.24,Bank Transfer,Completed,Friday,0,0,0
PAY0005161,INV0005605,SUP00310,DPT004,2024-11-08,27907.41,Bank Transfer,Completed,Friday,0,0,0
PAY0005162,INV0005606,SUP00010,DPT007,2024-10-28,18132.56,Bank Transfer,Completed,Monday,0,0,0
PAY0005163,INV0005607,SUP00010,DPT001,2024-07-05,3205.94,Bank Transfer,Completed,Friday,0,0,0
PAY0005164,INV0005608,SUP00091,DPT003,2024-06-15,65233.43,Bank Transfer,Completed,Saturday,1,0,0
PAY0005165,INV0005609,SUP00003,DPT012,2024-06-10,4945.81,Bank Transfer,Completed,Monday,0,0,0
PAY0005166,INV0005610,SUP00082,DPT012,2024-11-30,5746.49,Bank Transfer,Completed,Saturday,1,0,0
PAY0005167,INV0005612,SUP00010,DPT009,2024-08-21,5354.36,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005168,INV0005613,SUP00169,DPT004,2025-01-14,214963.13,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005169,INV0005614,SUP00040,DPT005,2024-11-06,1433.88,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005170,INV0005615,SUP00010,DPT001,2024-06-07,38743.23,Bank Transfer,Completed,Friday,0,0,0
PAY0005171,INV0005616,SUP00021,DPT009,2024-04-05,437.78,Bank Transfer,Completed,Friday,0,0,0
PAY0005172,INV0005617,SUP00056,DPT008,2024-12-24,219.3,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005173,INV0005618,SUP00180,DPT007,2024-10-18,6369.1,Card,Completed,Friday,0,0,0
PAY0005174,INV0005619,SUP00050,DPT003,2024-06-30,14063.85,Bank Transfer,Completed,Sunday,1,0,0
PAY0005175,INV0005621,SUP00004,DPT009,2024-04-05,38376.76,Bank Transfer,Completed,Friday,0,0,0
PAY0005176,INV0005622,SUP00296,DPT012,2025-03-27,7580.5,Bank Transfer,Completed,Thursday,0,0,0
PAY0005177,INV0005623,SUP00055,DPT004,2024-07-08,10935.25,Bank Transfer,Completed,Monday,0,0,0
PAY0005178,INV0005624,SUP00019,DPT001,2024-04-21,7921.69,Bank Transfer,Completed,Sunday,1,0,0
PAY0005179,INV0005625,SUP00003,DPT011,2024-03-27,35224.17,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005180,INV0005626,SUP00010,DPT007,2024-01-13,1450.47,Bank Transfer,Completed,Saturday,1,0,0
PAY0005181,INV0005627,SUP00024,DPT007,2025-02-19,2798.65,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005182,INV0005628,SUP00283,DPT011,2024-03-08,15993.44,Bank Transfer,Completed,Friday,0,0,0
PAY0005183,INV0005630,SUP00002,DPT006,2024-06-06,27578.83,Bank Transfer,Completed,Thursday,0,0,0
PAY0005184,INV0005631,SUP00013,DPT007,2024-10-14,5584.95,Bank Transfer,Completed,Monday,0,0,0
PAY0005185,INV0005632,SUP00029,DPT004,2024-06-29,3421.4,Bank Transfer,Pending,Saturday,1,0,1
PAY0005186,INV0005633,SUP00232,DPT003,2024-11-14,12925.88,Bank Transfer,Completed,Thursday,0,0,0
PAY0005187,INV0005634,SUP00189,DPT002,2024-06-02,1699.57,Bank Transfer,Completed,Sunday,1,0,0
PAY0005188,INV0005636,SUP00002,DPT002,2024-08-27,3371.79,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005189,INV0005637,SUP00005,DPT011,2024-06-26,4366.04,Check,Completed,Wednesday,0,0,0
PAY0005190,INV0005638,SUP00030,DPT004,2024-06-06,14337.91,Check,Completed,Thursday,0,0,0
PAY0005191,INV0005639,SUP00003,DPT006,2024-08-24,2588.51,Bank Transfer,Completed,Saturday,1,0,0
PAY0005192,INV0005640,SUP00009,DPT001,2025-01-12,1605.29,Bank Transfer,Completed,Sunday,1,0,0
PAY0005193,INV0005641,SUP00215,DPT004,2024-11-22,23190.25,Check,Completed,Friday,0,0,0
PAY0005194,INV0005643,SUP00318,DPT008,2024-12-12,7891.88,Bank Transfer,Completed,Thursday,0,0,0
PAY0005195,INV0005644,SUP00177,DPT001,2024-02-24,15116.51,Bank Transfer,Completed,Saturday,1,0,0
PAY0005196,INV0005645,SUP00009,DPT004,2024-09-09,672.32,Bank Transfer,Completed,Monday,0,0,0
PAY0005197,INV0005646,SUP00001,DPT010,2024-11-08,1787.64,Bank Transfer,Completed,Friday,0,0,0
PAY0005198,INV0005647,SUP00042,DPT007,2024-03-23,9203.01,Bank Transfer,Completed,Saturday,1,0,0
PAY0005199,INV0005648,SUP00147,DPT009,2024-10-30,24810.14,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005200,INV0005649,SUP00027,DPT008,2024-10-14,2491.5,Bank Transfer,Completed,Monday,0,0,0
PAY0005201,INV0005650,SUP00265,DPT007,2024-08-02,2171.47,Bank Transfer,Completed,Friday,0,0,0
PAY0005202,INV0005651,SUP00184,DPT004,2025-01-08,12201.09,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005203,INV0005652,SUP00037,DPT004,2025-01-24,15380.68,Bank Transfer,Completed,Friday,0,0,0
PAY0005204,INV0005654,SUP00014,DPT002,2024-05-01,7801.38,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005205,INV0005655,SUP00029,DPT005,2024-06-15,3229.72,Bank Transfer,Completed,Saturday,1,0,0
PAY0005206,INV0005656,SUP00009,DPT010,2025-02-10,14676.68,Bank Transfer,Completed,Monday,0,0,0
PAY0005207,INV0005657,SUP00225,DPT006,2024-09-04,5455.51,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005208,INV0005658,SUP00022,DPT003,2025-01-25,13158.84,Bank Transfer,Completed,Saturday,1,0,0
PAY0005209,INV0005659,SUP00007,DPT009,2024-10-11,3261.08,Bank Transfer,Completed,Friday,0,0,0
PAY0005210,INV0005660,SUP00190,DPT004,2024-04-19,4657.35,Card,Completed,Friday,0,0,0
PAY0005211,INV0005661,SUP00089,DPT002,2024-09-19,11204.42,Bank Transfer,Completed,Thursday,0,0,0
PAY0005212,INV0005662,SUP00007,DPT001,2025-04-01,558.85,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005213,INV0005664,SUP00140,DPT006,2024-05-18,5635.35,Bank Transfer,Completed,Saturday,1,0,0
PAY0005214,INV0005665,SUP00025,DPT005,2024-12-31,236.01,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005215,INV0005666,SUP00010,DPT008,2024-03-14,7118.09,Bank Transfer,Completed,Thursday,0,0,0
PAY0005216,INV0005667,SUP00137,DPT006,2024-12-13,3693.45,Cash,Completed,Friday,0,1,0
PAY0005217,INV0005668,SUP00136,DPT003,2024-03-28,1792.32,Bank Transfer,Completed,Thursday,0,0,0
PAY0005218,INV0005669,SUP00001,DPT006,2024-02-27,58697.17,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005219,INV0005670,SUP00008,DPT002,2024-08-17,16155.81,Bank Transfer,Completed,Saturday,1,0,0
PAY0005220,INV0005671,SUP00112,DPT003,2024-03-01,5111.38,Bank Transfer,Pending,Friday,0,0,1
PAY0005221,INV0005672,SUP00008,DPT005,2024-10-30,6317.17,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005222,INV0005673,SUP00298,DPT001,2024-08-01,8032.6,Card,Completed,Thursday,0,0,0
PAY0005223,INV0005674,SUP00006,DPT009,2024-12-09,919.48,Bank Transfer,Completed,Monday,0,0,0
PAY0005224,INV0005675,SUP00172,DPT001,2024-11-23,124957.34,Bank Transfer,Completed,Saturday,1,0,0
PAY0005225,INV0005676,SUP00320,DPT003,2024-11-15,6395.53,Bank Transfer,Completed,Friday,0,0,0
PAY0005226,INV0005677,SUP00015,DPT004,2024-03-14,47912.62,Bank Transfer,Completed,Thursday,0,0,0
PAY0005227,INV0005678,SUP00086,DPT007,2024-11-30,2180.86,Bank Transfer,Completed,Saturday,1,0,0
PAY0005228,INV0005679,SUP00004,DPT002,2025-02-06,11813.45,Card,Completed,Thursday,0,0,0
PAY0005229,INV0005680,SUP00097,DPT009,2024-09-27,1503.3,Check,Completed,Friday,0,0,0
PAY0005230,INV0005681,SUP00313,DPT004,2024-04-13,219.23,Bank Transfer,Completed,Saturday,1,0,0
PAY0005231,INV0005682,SUP00304,DPT002,2024-10-20,16979.33,Bank Transfer,Completed,Sunday,1,0,0
PAY0005232,INV0005683,SUP00021,DPT001,2024-12-17,7396.08,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005233,INV0005684,SUP00215,DPT011,2024-05-05,3349.49,Bank Transfer,Completed,Sunday,1,0,0
PAY0005234,INV0005685,SUP00218,DPT004,2024-11-11,123.95,Bank Transfer,Completed,Monday,0,0,0
PAY0005235,INV0005686,SUP00013,DPT003,2024-11-20,3531.25,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005236,INV0005687,SUP00216,DPT002,2024-03-04,8353.45,Bank Transfer,Completed,Monday,0,0,0
PAY0005237,INV0005688,SUP00006,DPT004,2024-12-19,1719.18,Bank Transfer,Completed,Thursday,0,0,0
PAY0005238,INV0005689,SUP00308,DPT003,2025-01-11,7013.56,Bank Transfer,Completed,Saturday,1,0,0
PAY0005239,INV0005690,SUP00240,DPT002,2025-02-16,2830.75,Bank Transfer,Completed,Sunday,1,0,0
PAY0005240,INV0005691,SUP00032,DPT008,2025-03-10,1504.68,Bank Transfer,Completed,Monday,0,0,0
PAY0005241,INV0005692,SUP00018,DPT010,2024-12-27,5041.57,Bank Transfer,Completed,Friday,0,0,0
PAY0005242,INV0005693,SUP00289,DPT003,2024-04-28,494.37,Bank Transfer,Completed,Sunday,1,0,0
PAY0005243,INV0005694,SUP00003,DPT003,2024-02-17,10661.7,Bank Transfer,Pending,Saturday,1,0,1
PAY0005244,INV0005695,SUP00030,DPT003,2024-04-13,6642.14,Bank Transfer,Completed,Saturday,1,0,0
PAY0005245,INV0005696,SUP00028,DPT011,2025-02-25,12202.82,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005246,INV0005698,SUP00004,DPT002,2024-03-30,4523.14,Bank Transfer,Completed,Saturday,1,0,0
PAY0005247,INV0005699,SUP00009,DPT006,2025-01-31,272.38,Bank Transfer,Completed,Friday,0,0,0
PAY0005248,INV0005700,SUP00311,DPT004,2024-06-20,4639.45,Check,Completed,Thursday,0,0,0
PAY0005249,INV0005701,SUP00207,DPT001,2024-08-09,1581.51,Bank Transfer,Completed,Friday,0,0,0
PAY0005250,INV0005702,SUP00225,DPT012,2024-11-07,30594.44,Bank Transfer,Completed,Thursday,0,0,0
PAY0005251,INV0005703,SUP00031,DPT001,2024-02-25,4004.93,Bank Transfer,Completed,Sunday,1,0,0
PAY0005252,INV0005704,SUP00121,DPT004,2024-07-01,16012.6,Bank Transfer,Completed,Monday,0,0,0
PAY0005253,INV0005705,SUP00030,DPT006,2024-05-14,32768.15,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005254,INV0005706,SUP00130,DPT005,2024-07-08,2595.7,Bank Transfer,Completed,Monday,0,0,0
PAY0005255,INV0005707,SUP00240,DPT001,2024-05-13,6684.58,Bank Transfer,Completed,Monday,0,0,0
PAY0005256,INV0005708,SUP00008,DPT006,2024-06-22,4939.35,Card,Completed,Saturday,1,0,0
PAY0005257,INV0005709,SUP00292,DPT008,2024-09-21,75749.82,Bank Transfer,Completed,Saturday,1,0,0
PAY0005258,INV0005710,SUP00270,DPT009,2024-04-01,26022.31,Bank Transfer,Completed,Monday,0,0,0
PAY0005259,INV0005712,SUP00307,DPT001,2024-02-24,2915.1,Bank Transfer,Completed,Saturday,1,0,0
PAY0005260,INV0005713,SUP00251,DPT011,2024-10-03,3484.27,Bank Transfer,Completed,Thursday,0,0,0
PAY0005261,INV0005714,SUP00002,DPT007,2024-06-22,2422.26,Bank Transfer,Completed,Saturday,1,0,0
PAY0005262,INV0005715,SUP00002,DPT004,2025-02-21,4098.88,Bank Transfer,Completed,Friday,0,0,0
PAY0005263,INV0005716,SUP00148,DPT008,2024-07-05,3288.43,Bank Transfer,Completed,Friday,0,0,0
PAY0005264,INV0005717,SUP00193,DPT002,2024-03-15,6265.03,Check,Completed,Friday,0,0,0
PAY0005265,INV0005718,SUP00009,DPT011,2024-02-22,5294.85,Bank Transfer,Completed,Thursday,0,0,0
PAY0005266,INV0005719,SUP00030,DPT006,2024-06-25,22205.16,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005267,INV0005720,SUP00049,DPT010,2025-06-03,2518.7,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005268,INV0005721,SUP00024,DPT005,2024-07-13,858.2,Bank Transfer,Completed,Saturday,1,0,0
PAY0005269,INV0005722,SUP00003,DPT009,2024-09-07,3387.61,Cash,Completed,Saturday,1,1,0
PAY0005270,INV0005723,SUP00008,DPT003,2024-10-19,2960.16,Bank Transfer,Completed,Saturday,1,0,0
PAY0005271,INV0005724,SUP00211,DPT002,2024-06-08,32791.01,Bank Transfer,Completed,Saturday,1,0,0
PAY0005272,INV0005725,SUP00003,DPT003,2024-10-01,16160.9,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005273,INV0005726,SUP00098,DPT010,2024-06-27,26357.72,Bank Transfer,Completed,Thursday,0,0,0
PAY0005274,INV0005727,SUP00105,DPT007,2025-01-06,18411.59,Bank Transfer,Completed,Monday,0,0,0
PAY0005275,INV0005728,SUP00295,DPT004,2024-10-02,634.61,Bank Transfer,Pending,Wednesday,0,0,1
PAY0005276,INV0005729,SUP00313,DPT002,2024-08-07,2227.39,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005277,INV0005730,SUP00288,DPT006,2024-07-19,1044.73,Check,Completed,Friday,0,0,0
PAY0005278,INV0005731,SUP00050,DPT006,2024-11-12,36218.18,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005279,INV0005732,SUP00002,DPT005,2024-08-09,16048.4,Bank Transfer,Completed,Friday,0,0,0
PAY0005280,INV0005733,SUP00010,DPT008,2024-08-25,9670.38,Bank Transfer,Completed,Sunday,1,0,0
PAY0005281,INV0005734,SUP00027,DPT002,2024-12-31,3087.8,Bank Transfer,Pending,Tuesday,0,0,1
PAY0005282,INV0005735,SUP00002,DPT005,2024-07-09,50120.05,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005283,INV0005736,SUP00002,DPT003,2025-02-25,2257.24,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005284,INV0005737,SUP00012,DPT002,2024-12-07,12866.43,Bank Transfer,Completed,Saturday,1,0,0
PAY0005285,INV0005738,SUP00019,DPT003,2024-08-10,6838.55,Bank Transfer,Completed,Saturday,1,0,0
PAY0005286,INV0005739,SUP00073,DPT009,2024-03-20,13616.59,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005287,INV0005741,SUP00019,DPT003,2024-11-18,15698.64,Bank Transfer,Completed,Monday,0,0,0
PAY0005288,INV0005742,SUP00002,DPT005,2024-08-11,10867.5,Bank Transfer,Completed,Sunday,1,0,0
PAY0005289,INV0005744,SUP00016,DPT009,2024-03-08,14111.51,Bank Transfer,Completed,Friday,0,0,0
PAY0005290,INV0005745,SUP00262,DPT009,2024-08-30,3334.66,Bank Transfer,Completed,Friday,0,0,0
PAY0005291,INV0005746,SUP00023,DPT007,2024-03-04,10645.64,Bank Transfer,Completed,Monday,0,0,0
PAY0005292,INV0005747,SUP00012,DPT003,2024-07-08,8385.19,Bank Transfer,Completed,Monday,0,0,0
PAY0005293,INV0005748,SUP00158,DPT001,2025-01-19,49561.35,Card,Completed,Sunday,1,0,0
PAY0005294,INV0005749,SUP00029,DPT003,2025-01-18,5916.69,Check,Completed,Saturday,1,0,0
PAY0005295,INV0005750,SUP00058,DPT006,2024-11-30,19361.3,Bank Transfer,Completed,Saturday,1,0,0
PAY0005296,INV0005751,SUP00005,DPT001,2024-10-19,11341.04,Bank Transfer,Completed,Saturday,1,0,0
PAY0005297,INV0005752,SUP00017,DPT009,2025-01-04,16886.32,Bank Transfer,Completed,Saturday,1,0,0
PAY0005298,INV0005753,SUP00002,DPT012,2024-05-29,6401.98,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005299,INV0005754,SUP00176,DPT008,2024-09-28,22574.12,Bank Transfer,Completed,Saturday,1,0,0
PAY0005300,INV0005755,SUP00009,DPT004,2025-01-06,14281.49,Cash,Completed,Monday,0,1,0
PAY0005301,INV0005756,SUP00004,DPT009,2024-04-06,2351.41,Bank Transfer,Pending,Saturday,1,0,1
PAY0005302,INV0005757,SUP00078,DPT003,2024-08-29,3881.39,Bank Transfer,Completed,Thursday,0,0,0
PAY0005303,INV0005758,SUP00072,DPT011,2025-02-26,2271.16,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005304,INV0005759,SUP00012,DPT003,2024-06-22,1724.88,Check,Completed,Saturday,1,0,0
PAY0005305,INV0005760,SUP00298,DPT007,2024-11-27,129863.29,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005306,INV0005761,SUP00105,DPT001,2025-04-13,42268.43,Bank Transfer,Completed,Sunday,1,0,0
PAY0005307,INV0005762,SUP00277,DPT006,2024-12-09,22871.33,Bank Transfer,Completed,Monday,0,0,0
PAY0005308,INV0005763,SUP00010,DPT003,2024-02-26,10214.89,Bank Transfer,Completed,Monday,0,0,0
PAY0005309,INV0005764,SUP00056,DPT001,2024-07-30,3207.65,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005310,INV0005766,SUP00021,DPT001,2024-12-31,4719.78,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005311,INV0005767,SUP00002,DPT002,2025-03-09,2619.35,Bank Transfer,Completed,Sunday,1,0,0
PAY0005312,INV0005768,SUP00008,DPT010,2025-01-10,13840.91,Check,Completed,Friday,0,0,0
PAY0005313,INV0005769,SUP00243,DPT001,2024-04-26,7252.85,Bank Transfer,Completed,Friday,0,0,0
PAY0005314,INV0005770,SUP00232,DPT006,2024-09-02,16102.69,Bank Transfer,Completed,Monday,0,0,0
PAY0005315,INV0005771,SUP00004,DPT001,2024-08-08,7831.86,Bank Transfer,Completed,Thursday,0,0,0
PAY0005316,INV0005772,SUP00001,DPT007,2025-02-01,876.77,Bank Transfer,Completed,Saturday,1,0,0
PAY0005317,INV0005773,SUP00004,DPT012,2024-04-22,4933.32,Bank Transfer,Completed,Monday,0,0,0
PAY0005318,INV0005774,SUP00107,DPT004,2024-03-27,9120.94,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005319,INV0005775,SUP00008,DPT012,2024-09-10,8542.42,Cash,Completed,Tuesday,0,1,0
PAY0005320,INV0005776,SUP00180,DPT006,2024-05-14,3190.36,Check,Completed,Tuesday,0,0,0
PAY0005321,INV0005777,SUP00001,DPT006,2024-11-06,3422.29,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005322,INV0005778,SUP00153,DPT002,2024-04-19,2716.67,Bank Transfer,Completed,Friday,0,0,0
PAY0005323,INV0005780,SUP00002,DPT010,2024-03-25,5877.39,Bank Transfer,Completed,Monday,0,0,0
PAY0005324,INV0005781,SUP00242,DPT002,2024-09-04,14402.06,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005325,INV0005782,SUP00272,DPT001,2024-08-10,3567.79,Bank Transfer,Completed,Saturday,1,0,0
PAY0005326,INV0005783,SUP00047,DPT003,2024-06-20,1390.97,Bank Transfer,Completed,Thursday,0,0,0
PAY0005327,INV0005784,SUP00010,DPT002,2024-04-11,101274.55,Bank Transfer,Completed,Thursday,0,0,0
PAY0005328,INV0005785,SUP00063,DPT003,2024-02-24,29433.3,Bank Transfer,Completed,Saturday,1,0,0
PAY0005329,INV0005786,SUP00011,DPT011,2024-05-15,3631.06,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005330,INV0005787,SUP00281,DPT010,2024-05-30,2045.7,Bank Transfer,Completed,Thursday,0,0,0
PAY0005331,INV0005788,SUP00051,DPT004,2024-04-27,5106.1,Bank Transfer,Completed,Saturday,1,0,0
PAY0005332,INV0005790,SUP00090,DPT005,2025-02-09,3485.76,Bank Transfer,Completed,Sunday,1,0,0
PAY0005333,INV0005792,SUP00030,DPT009,2024-12-09,17972.16,Bank Transfer,Completed,Monday,0,0,0
PAY0005334,INV0005793,SUP00250,DPT010,2024-08-09,7966.11,Bank Transfer,Completed,Friday,0,0,0
PAY0005335,INV0005794,SUP00018,DPT008,2024-12-01,36105.72,Bank Transfer,Completed,Sunday,1,0,0
PAY0005336,INV0005795,SUP00014,DPT004,2024-04-14,6386.24,Bank Transfer,Completed,Sunday,1,0,0
PAY0005337,INV0005796,SUP00295,DPT002,2024-10-06,32144.77,Cash,Completed,Sunday,1,1,0
PAY0005338,INV0005797,SUP00013,DPT009,2024-10-03,4681.14,Bank Transfer,Completed,Thursday,0,0,0
PAY0005339,INV0005798,SUP00238,DPT006,2024-07-24,3028.33,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005340,INV0005799,SUP00006,DPT009,2025-01-18,3273.65,Bank Transfer,Completed,Saturday,1,0,0
PAY0005341,INV0005800,SUP00198,DPT008,2024-06-11,47792.85,Bank Transfer,Pending,Tuesday,0,0,1
PAY0005342,INV0005801,SUP00094,DPT002,2024-10-22,4906.35,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005343,INV0005802,SUP00004,DPT003,2024-08-21,37011.3,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005344,INV0005803,SUP00003,DPT010,2024-10-01,3591.73,Bank Transfer,Completed,Tuesday,0,0,0
PAY0005345,INV0005804,SUP00010,DPT004,2024-05-26,1257.32,Bank Transfer,Completed,Sunday,1,0,0
PAY0005346,INV0005805,SUP00118,DPT002,2024-11-20,13669.34,Bank Transfer,Completed,Wednesday,0,0,0
PAY0005347,INV0005806,SUP00016,DPT006,2024-11-10,2849.79,Bank Transfer,Completed,Sunday,1,0,0
PAY0005348,INV0005807,SUP00009,DPT003,2024-04-06,8459.43,Bank Transfer,Pending,Saturday,1,0,1
