po_id,supplier_id,department_id,po_date,po_amount,approval_status,buyer
PO0003114,SUP00305,DPT008,2024-06-07,6060.51,Approved,Buyer_B
PO0003115,SUP00240,DPT003,2024-02-15,2846.2,Approved,Buyer_E
PO0003116,SUP00010,DPT003,2024-01-24,6608.0,Approved,Buyer_E
PO0003117,SUP00129,DPT006,2024-09-23,4085.22,Approved,Buyer_E
PO0003118,SUP00026,DPT001,2024-11-20,45456.15,Approved,Buyer_D
PO0003119,SUP00012,DPT012,2024-07-14,17327.34,Approved,Buyer_F
PO0003120,SUP00010,DPT002,2024-01-14,3767.16,Approved,Buyer_A
PO0003121,SUP00005,DPT001,2024-06-10,2849.81,Approved,Buyer_B
PO0003122,SUP00055,DPT001,2024-04-03,3720.77,Approved,Buyer_A
PO0003123,SUP00024,DPT004,2024-01-19,4634.0,Approved,Buyer_E
PO0003124,SUP00033,DPT010,2024-02-17,6858.88,Approved,Buyer_F
PO0003125,SUP00008,DPT009,2024-06-16,24699.7,Approved,Buyer_F
PO0003126,SUP00284,DPT011,2024-05-23,3082.46,Approved,Buyer_D
PO0003127,SUP00107,DPT005,2024-07-07,79980.43,Approved,Buyer_A
PO0003128,SUP00261,DPT004,2024-08-20,3154.86,Approved,Buyer_B
PO0003129,SUP00004,DPT003,2024-03-29,1980.2,Approved,Buyer_D
PO0003130,SUP00098,DPT001,2024-04-05,43840.13,Approved,Buyer_F
PO0003131,SUP00232,DPT011,2024-08-14,30371.37,Approved,Buyer_F
PO0003132,SUP00013,DPT004,2024-03-07,6752.39,Pending,Buyer_E
PO0003133,SUP00007,DPT004,2024-01-26,11864.81,Approved,Buyer_F
PO0003134,SUP00009,DPT005,2024-10-12,12168.05,Approved,Buyer_C
PO0003135,SUP00009,DPT009,2024-03-10,9290.17,Approved,Buyer_B
PO0003136,SUP00024,DPT002,2024-02-10,2216.14,Approved,Buyer_C
PO0003137,SUP00013,DPT007,2024-09-04,677.24,Approved,Buyer_A
PO0003138,SUP00009,DPT007,2024-06-27,3481.69,Approved,Buyer_E
PO0003139,SUP00113,DPT009,2024-02-19,49819.13,Approved,Buyer_B
PO0003140,SUP00002,DPT001,2024-10-11,51813.89,Approved,Buyer_C
PO0003141,SUP00014,DPT002,2024-03-23,6236.43,Approved,Buyer_A
PO0003142,SUP00137,DPT004,2024-08-14,3108.94,Approved,Buyer_F
PO0003143,SUP00006,DPT010,2024-08-06,10701.31,Approved,Buyer_C
PO0003144,SUP00008,DPT012,2024-10-04,12568.91,Approved,Buyer_E
PO0003145,SUP00007,DPT006,2024-09-01,14775.41,Approved,Buyer_D
PO0003146,SUP00001,DPT002,2024-08-23,647.4,Approved,Buyer_D
PO0003147,SUP00027,DPT002,2024-01-18,190566.44,Pending,Buyer_C
PO0003148,SUP00002,DPT006,2024-11-10,25146.52,Approved,Buyer_E
PO0003149,SUP00009,DPT002,2024-02-12,6648.43,Approved,Buyer_B
PO0003150,SUP00317,DPT005,2024-03-25,3950.2,Approved,Buyer_F
PO0003151,SUP00272,DPT009,2024-05-29,21748.62,Approved,Buyer_C
PO0003152,SUP00008,DPT003,2024-04-06,13298.34,Approved,Buyer_A
PO0003153,SUP00011,DPT003,2024-07-17,8885.25,Pending,Buyer_F
PO0003154,SUP00026,DPT001,2024-01-18,12814.53,Approved,Buyer_A
PO0003155,SUP00229,DPT002,2024-06-01,7239.3,Approved,Buyer_C
PO0003156,SUP00204,DPT007,2024-04-27,12110.91,Approved,Buyer_E
PO0003157,SUP00005,DPT003,2024-08-04,16753.51,Pending,Buyer_C
PO0003158,SUP00005,DPT002,2024-06-23,11422.23,Pending,Buyer_B
PO0003159,SUP00021,DPT001,2024-09-10,10839.17,Approved,Buyer_B
PO0003160,SUP00244,DPT001,2024-02-25,32625.85,Approved,Buyer_E
PO0003161,SUP00251,DPT006,2024-11-14,1640.72,Approved,Buyer_D
PO0003162,SUP00004,DPT006,2024-05-11,3648.67,Approved,Buyer_D
PO0003163,SUP00069,DPT005,2024-04-27,8321.19,Approved,Buyer_D
PO0003164,SUP00006,DPT004,2024-07-02,3905.47,Approved,Buyer_B
PO0003165,SUP00135,DPT002,2024-02-24,5453.25,Approved,Buyer_F
PO0003166,SUP00271,DPT004,2024-09-29,29370.37,Approved,Buyer_B
PO0003167,SUP00025,DPT001,2024-03-29,6981.57,Approved,Buyer_F
PO0003168,SUP00003,DPT011,2024-11-06,1300.87,Approved,Buyer_E
PO0003169,SUP00072,DPT001,2024-02-19,5306.34,Approved,Buyer_A
PO0003170,SUP00021,DPT004,2024-10-16,8587.93,Approved,Buyer_B
PO0003171,SUP00209,DPT001,2024-05-12,8431.16,Approved,Buyer_D
PO0003172,SUP00014,DPT009,2024-07-22,14129.75,Approved,Buyer_A
PO0003173,SUP00247,DPT002,2024-10-19,13021.91,Approved,Buyer_F
PO0003174,SUP00009,DPT011,2024-02-13,7052.76,Approved,Buyer_C
PO0003175,SUP00006,DPT001,2024-04-26,2457.65,Approved,Buyer_F
PO0003176,SUP00011,DPT009,2024-11-13,5212.74,Approved,Buyer_A
PO0003177,SUP00002,DPT006,2024-02-19,4346.92,Approved,Buyer_A
PO0003178,SUP00010,DPT002,2024-02-04,6093.0,Pending,Buyer_D
PO0003179,SUP00120,DPT002,2024-06-24,16174.13,Approved,Buyer_E
PO0003180,SUP00005,DPT003,2024-01-09,12138.08,Approved,Buyer_F
PO0003181,SUP00004,DPT009,2024-11-28,18471.9,Approved,Buyer_E
PO0003182,SUP00005,DPT010,2024-10-29,5518.81,Pending,Buyer_E
PO0003183,SUP00003,DPT002,2024-03-04,36620.4,Approved,Buyer_A
PO0003184,SUP00247,DPT003,2024-02-27,15880.36,Approved,Buyer_D
PO0003185,SUP00288,DPT002,2024-09-17,9065.53,Approved,Buyer_E
PO0003186,SUP00002,DPT001,2024-06-23,14814.28,Approved,Buyer_C
PO0003187,SUP00179,DPT006,2024-10-02,4122.6,Approved,Buyer_F
PO0003188,SUP00165,DPT003,2024-11-20,983.63,Approved,Buyer_F
PO0003189,SUP00319,DPT002,2024-05-14,4417.39,Approved,Buyer_F
PO0003190,SUP00015,DPT010,2024-03-26,17110.66,Approved,Buyer_F
PO0003191,SUP00010,DPT008,2024-07-26,8779.86,Approved,Buyer_D
PO0003192,SUP00025,DPT009,2024-07-31,7066.82,Approved,Buyer_E
PO0003193,SUP00236,DPT001,2024-05-24,3470.87,Approved,Buyer_A
PO0003194,SUP00160,DPT011,2024-04-10,1146.16,Approved,Buyer_B
PO0003195,SUP00027,DPT005,2024-03-28,33686.27,Approved,Buyer_D
PO0003196,SUP00009,DPT004,2024-06-23,6582.07,Approved,Buyer_A
PO0003197,SUP00159,DPT001,2024-05-22,5273.57,Approved,Buyer_E
PO0003198,SUP00235,DPT010,2024-06-02,4139.6,Approved,Buyer_B
PO0003199,SUP00020,DPT005,2024-02-01,28410.74,Approved,Buyer_C
PO0003200,SUP00125,DPT009,2024-10-22,19562.13,Approved,Buyer_B
PO0003201,SUP00020,DPT006,2024-08-24,3080.23,Approved,Buyer_D
PO0003202,SUP00028,DPT009,2024-11-03,25965.99,Approved,Buyer_A
PO0003203,SUP00040,DPT007,2024-10-04,7008.85,Rejected,Buyer_E
PO0003204,SUP00188,DPT011,2024-07-26,4400.43,Approved,Buyer_F
PO0003205,SUP00307,DPT002,2024-04-12,6041.38,Approved,Buyer_E
PO0003206,SUP00024,DPT002,2024-08-07,3702.27,Approved,Buyer_B
PO0003207,SUP00014,DPT007,2024-07-08,2162.72,Approved,Buyer_B
PO0003208,SUP00017,DPT004,2024-11-05,17608.39,Approved,Buyer_B
PO0003209,SUP00005,DPT006,2024-03-18,6498.3,Rejected,Buyer_D
PO0003210,SUP00010,DPT007,2024-01-09,15021.08,Approved,Buyer_F
PO0003211,SUP00003,DPT005,2024-02-12,10799.05,Approved,Buyer_F
PO0003212,SUP00023,DPT009,2024-02-28,14024.22,Approved,Buyer_F
PO0003213,SUP00006,DPT003,2024-08-10,1047.34,Approved,Buyer_E
PO0003214,SUP00015,DPT010,2024-02-19,3405.82,Approved,Buyer_B
PO0003215,SUP00199,DPT001,2024-02-14,14319.32,Approved,Buyer_C
PO0003216,SUP00009,DPT006,2024-05-12,2264.64,Approved,Buyer_B
PO0003217,SUP00092,DPT010,2024-09-18,11767.13,Approved,Buyer_A
PO0003218,SUP00262,DPT002,2024-05-22,2016.86,Pending,Buyer_E
PO0003219,SUP00065,DPT003,2024-04-01,8237.43,Approved,Buyer_D
PO0003220,SUP00007,DPT003,2024-04-05,40537.81,Approved,Buyer_F
PO0003221,SUP00014,DPT005,2024-10-01,17581.46,Approved,Buyer_F
PO0003222,SUP00079,DPT004,2024-05-25,1273.16,Approved,Buyer_D
PO0003223,SUP00030,DPT001,2024-05-03,18927.5,Approved,Buyer_A
PO0003224,SUP00005,DPT010,2024-09-16,50123.15,Rejected,Buyer_C
PO0003225,SUP00024,DPT002,2024-05-03,132855.32,Approved,Buyer_C
PO0003226,SUP00051,DPT005,2024-04-29,13030.86,Approved,Buyer_E
PO0003227,SUP00009,DPT006,2024-09-08,2070.57,Approved,Buyer_D
PO0003228,SUP00092,DPT001,2024-04-19,12514.93,Approved,Buyer_E
PO0003229,SUP00003,DPT001,2024-06-19,39975.96,Approved,Buyer_A
PO0003230,SUP00014,DPT012,2024-08-10,6720.46,Approved,Buyer_A
PO0003231,SUP00205,DPT007,2024-03-08,22996.77,Approved,Buyer_F
PO0003232,SUP00009,DPT001,2024-02-12,3499.58,Approved,Buyer_C
PO0003233,SUP00088,DPT009,2024-10-11,11758.75,Approved,Buyer_E
PO0003234,SUP00021,DPT004,2024-04-09,672.11,Approved,Buyer_F
PO0003235,SUP00012,DPT001,2024-04-23,3132.74,Approved,Buyer_A
PO0003236,SUP00271,DPT007,2024-07-16,8053.64,Approved,Buyer_E
PO0003237,SUP00014,DPT004,2024-02-04,5634.38,Approved,Buyer_B
PO0003238,SUP00008,DPT002,2024-01-16,2206.98,Approved,Buyer_A
PO0003239,SUP00267,DPT010,2024-05-19,4916.46,Approved,Buyer_B
PO0003240,SUP00171,DPT003,2024-11-20,11267.24,Approved,Buyer_E
PO0003241,SUP00133,DPT003,2024-07-11,7433.65,Approved,Buyer_A
PO0003242,SUP00002,DPT003,2024-07-12,8612.22,Approved,Buyer_E
PO0003243,SUP00005,DPT008,2024-07-23,16847.69,Approved,Buyer_C
PO0003244,SUP00107,DPT007,2024-10-15,5749.32,Pending,Buyer_B
PO0003245,SUP00007,DPT011,2024-10-06,31545.24,Approved,Buyer_B
PO0003246,SUP00008,DPT002,2024-01-09,3013.11,Approved,Buyer_C
PO0003247,SUP00190,DPT009,2024-06-30,55714.88,Approved,Buyer_C
PO0003248,SUP00010,DPT005,2024-07-02,24662.49,Rejected,Buyer_B
PO0003249,SUP00003,DPT003,2024-03-15,5676.0,Approved,Buyer_D
PO0003250,SUP00002,DPT001,2024-11-22,6067.37,Pending,Buyer_F
PO0003251,SUP00024,DPT009,2024-03-28,9964.02,Approved,Buyer_C
PO0003252,SUP00095,DPT002,2024-10-06,14745.17,Approved,Buyer_B
PO0003253,SUP00243,DPT006,2024-02-03,24210.66,Approved,Buyer_D
PO0003254,SUP00004,DPT005,2024-07-20,2120.5,Approved,Buyer_E
PO0003255,SUP00007,DPT001,2024-09-03,12549.58,Approved,Buyer_D
PO0003256,SUP00043,DPT012,2024-06-17,976.02,Approved,Buyer_D
PO0003257,SUP00016,DPT009,2024-02-05,6786.56,Approved,Buyer_E
PO0003258,SUP00028,DPT004,2024-02-11,34679.79,Approved,Buyer_F
PO0003259,SUP00276,DPT007,2024-07-21,1963.32,Pending,Buyer_A
PO0003260,SUP00052,DPT004,2024-10-15,1637.23,Approved,Buyer_F
PO0003261,SUP00021,DPT008,2024-07-18,10105.1,Approved,Buyer_F
PO0003262,SUP00314,DPT002,2024-02-03,32449.14,Approved,Buyer_F
PO0003263,SUP00003,DPT004,2024-09-20,11219.35,Approved,Buyer_C
PO0003264,SUP00280,DPT003,2024-06-02,1206.38,Approved,Buyer_F
PO0003265,SUP00030,DPT004,2024-01-26,1505.49,Approved,Buyer_A
PO0003266,SUP00030,DPT004,2024-05-03,8935.13,Approved,Buyer_C
PO0003267,SUP00274,DPT002,2024-03-08,2491.79,Approved,Buyer_F
PO0003268,SUP00030,DPT012,2024-11-26,9289.93,Approved,Buyer_B
PO0003269,SUP00024,DPT001,2024-10-31,9857.57,Approved,Buyer_E
PO0003270,SUP00009,DPT001,2024-02-05,4965.37,Approved,Buyer_B
PO0003271,SUP00119,DPT003,2024-07-10,49749.43,Approved,Buyer_D
PO0003272,SUP00067,DPT006,2024-01-03,14624.7,Approved,Buyer_D
PO0003273,SUP00008,DPT002,2024-06-02,27216.83,Approved,Buyer_F
PO0003274,SUP00149,DPT005,2024-02-22,20344.82,Approved,Buyer_C
PO0003275,SUP00111,DPT008,2024-09-07,6973.88,Approved,Buyer_E
PO0003276,SUP00020,DPT001,2024-01-25,6671.18,Approved,Buyer_C
PO0003277,SUP00001,DPT012,2024-10-29,6017.22,Approved,Buyer_C
PO0003278,SUP00024,DPT003,2024-03-18,16012.14,Approved,Buyer_A
PO0003279,SUP00001,DPT006,2024-03-29,4228.64,Approved,Buyer_A
PO0003280,SUP00003,DPT001,2024-10-23,45480.23,Approved,Buyer_E
PO0003281,SUP00023,DPT007,2024-10-28,3843.47,Approved,Buyer_A
PO0003282,SUP00003,DPT009,2024-02-02,10041.43,Approved,Buyer_A
PO0003283,SUP00010,DPT001,2024-02-06,6444.09,Approved,Buyer_B
PO0003284,SUP00117,DPT001,2024-10-12,5162.66,Approved,Buyer_C
PO0003285,SUP00011,DPT003,2024-11-23,71135.86,Approved,Buyer_A
PO0003286,SUP00319,DPT001,2024-06-12,5223.62,Approved,Buyer_D
PO0003287,SUP00271,DPT012,2024-02-25,5974.64,Approved,Buyer_E
PO0003288,SUP00076,DPT006,2024-02-21,4170.81,Pending,Buyer_D
PO0003289,SUP00301,DPT006,2024-03-30,8442.56,Approved,Buyer_D
PO0003290,SUP00243,DPT011,2024-08-17,7322.4,Approved,Buyer_F
PO0003291,SUP00012,DPT009,2024-02-02,2645.85,Approved,Buyer_F
PO0003292,SUP00173,DPT009,2024-08-02,5300.89,Approved,Buyer_D
PO0003293,SUP00005,DPT003,2024-09-26,14908.5,Pending,Buyer_A
PO0003294,SUP00134,DPT003,2024-02-18,22628.98,Approved,Buyer_E
PO0003295,SUP00029,DPT003,2024-11-25,8299.92,Approved,Buyer_E
PO0003296,SUP00001,DPT003,2024-11-26,8595.51,Approved,Buyer_B
PO0003297,SUP00009,DPT003,2024-04-09,5647.71,Approved,Buyer_A
PO0003298,SUP00294,DPT002,2024-02-07,4902.78,Approved,Buyer_A
PO0003299,SUP00012,DPT003,2024-04-19,3230.61,Approved,Buyer_B
PO0003300,SUP00006,DPT004,2024-03-27,1708.46,Approved,Buyer_E
PO0003301,SUP00007,DPT003,2024-04-03,4014.04,Approved,Buyer_F
PO0003302,SUP00028,DPT002,2024-11-05,20011.31,Approved,Buyer_A
PO0003303,SUP00228,DPT003,2024-02-21,5300.64,Approved,Buyer_C
PO0003304,SUP00178,DPT004,2024-04-16,5732.93,Approved,Buyer_F
PO0003305,SUP00023,DPT008,2024-09-20,5622.41,Approved,Buyer_A
PO0003306,SUP00007,DPT007,2024-01-20,28133.26,Approved,Buyer_F
PO0003307,SUP00002,DPT002,2024-01-21,3202.28,Approved,Buyer_A
PO0003308,SUP00026,DPT001,2024-04-11,10689.89,Approved,Buyer_B
PO0003309,SUP00211,DPT003,2024-11-20,7566.86,Approved,Buyer_A
PO0003310,SUP00161,DPT002,2024-10-08,8672.63,Approved,Buyer_E
PO0003311,SUP00021,DPT004,2024-11-06,10345.95,Approved,Buyer_C
PO0003312,SUP00081,DPT012,2024-10-16,8579.79,Approved,Buyer_C
PO0003313,SUP00023,DPT002,2024-02-09,17908.34,Approved,Buyer_D
PO0003314,SUP00072,DPT003,2024-05-14,7869.44,Approved,Buyer_B
PO0003315,SUP00036,DPT008,2024-06-26,46368.54,Approved,Buyer_E
PO0003316,SUP00132,DPT004,2024-02-25,8471.64,Approved,Buyer_C
PO0003317,SUP00030,DPT001,2024-11-28,1475.18,Approved,Buyer_E
PO0003318,SUP00285,DPT002,2024-07-21,15341.4,Approved,Buyer_D
PO0003319,SUP00023,DPT011,2024-10-12,11993.22,Approved,Buyer_E
PO0003320,SUP00001,DPT001,2024-03-27,8371.14,Approved,Buyer_F
PO0003321,SUP00008,DPT006,2024-08-27,6250.57,Approved,Buyer_D
PO0003322,SUP00030,DPT009,2024-02-05,977.87,Approved,Buyer_B
PO0003323,SUP00049,DPT002,2024-01-08,1156.5,Approved,Buyer_E
PO0003324,SUP00056,DPT008,2024-08-02,42088.05,Pending,Buyer_E
PO0003325,SUP00152,DPT002,2024-01-23,4512.01,Approved,Buyer_C
PO0003326,SUP00010,DPT003,2024-04-02,21282.07,Approved,Buyer_C
PO0003327,SUP00123,DPT003,2024-09-22,1631.03,Approved,Buyer_F
PO0003328,SUP00146,DPT012,2024-06-15,2844.5,Approved,Buyer_B
PO0003329,SUP00021,DPT002,2024-05-06,15972.77,Approved,Buyer_A
PO0003330,SUP00020,DPT001,2024-04-07,7313.66,Approved,Buyer_D
PO0003331,SUP00006,DPT011,2024-08-11,13872.55,Approved,Buyer_A
PO0003332,SUP00021,DPT002,2024-11-15,7993.37,Approved,Buyer_E
PO0003333,SUP00195,DPT010,2024-09-04,6583.54,Approved,Buyer_F
PO0003334,SUP00267,DPT006,2024-04-30,4104.98,Approved,Buyer_E
PO0003335,SUP00081,DPT005,2024-05-21,2455.28,Approved,Buyer_B
PO0003336,SUP00010,DPT008,2024-02-04,32948.51,Approved,Buyer_F
PO0003337,SUP00133,DPT008,2024-02-18,38844.01,Approved,Buyer_A
PO0003338,SUP00167,DPT001,2024-03-30,2867.79,Approved,Buyer_A
PO0003339,SUP00013,DPT012,2024-05-09,2686.3,Approved,Buyer_B
PO0003340,SUP00218,DPT011,2024-11-27,5722.88,Approved,Buyer_D
PO0003341,SUP00003,DPT010,2024-10-18,11389.36,Approved,Buyer_E
PO0003342,SUP00001,DPT006,2024-02-07,6755.97,Approved,Buyer_B
PO0003343,SUP00005,DPT005,2024-04-20,13353.32,Approved,Buyer_F
PO0003344,SUP00006,DPT005,2024-01-19,7713.68,Approved,Buyer_E
PO0003345,SUP00249,DPT001,2024-01-21,7225.48,Approved,Buyer_B
PO0003346,SUP00022,DPT004,2024-05-05,90497.61,Approved,Buyer_A
PO0003347,SUP00010,DPT006,2024-11-17,4792.45,Approved,Buyer_E
PO0003348,SUP00023,DPT006,2024-03-03,41770.55,Pending,Buyer_B
PO0003349,SUP00019,DPT003,2024-08-16,34436.18,Approved,Buyer_B
PO0003350,SUP00010,DPT004,2024-05-11,13414.53,Approved,Buyer_E
PO0003351,SUP00005,DPT006,2024-06-30,1180.71,Pending,Buyer_B
PO0003352,SUP00117,DPT004,2024-10-18,8358.69,Approved,Buyer_C
PO0003353,SUP00005,DPT012,2024-10-04,4843.08,Approved,Buyer_F
PO0003354,SUP00188,DPT007,2024-10-04,8267.53,Approved,Buyer_E
PO0003355,SUP00007,DPT001,2024-05-17,2799.04,Approved,Buyer_D
PO0003356,SUP00162,DPT001,2024-01-17,17261.92,Approved,Buyer_F
PO0003357,SUP00206,DPT007,2024-11-26,21698.21,Approved,Buyer_E
PO0003358,SUP00005,DPT004,2024-11-28,26108.71,Approved,Buyer_C
PO0003359,SUP00003,DPT009,2024-10-14,5529.33,Approved,Buyer_D
PO0003360,SUP00291,DPT002,2024-06-08,2808.97,Approved,Buyer_D
PO0003361,SUP00026,DPT001,2024-04-03,11518.17,Approved,Buyer_C
PO0003362,SUP00102,DPT003,2024-02-28,46914.14,Rejected,Buyer_F
PO0003363,SUP00001,DPT008,2024-05-04,8685.32,Approved,Buyer_D
PO0003364,SUP00010,DPT012,2024-04-22,12737.39,Approved,Buyer_E
PO0003365,SUP00030,DPT010,2024-04-02,6406.55,Approved,Buyer_C
PO0003366,SUP00253,DPT004,2024-11-14,4897.74,Approved,Buyer_B
PO0003367,SUP00009,DPT009,2024-08-08,15650.78,Approved,Buyer_A
PO0003368,SUP00188,DPT001,2024-03-15,7287.63,Approved,Buyer_E
PO0003369,SUP00121,DPT005,2024-08-02,12131.04,Approved,Buyer_D
PO0003370,SUP00004,DPT011,2024-08-24,13460.39,Approved,Buyer_D
PO0003371,SUP00010,DPT004,2024-06-24,11470.31,Approved,Buyer_A
PO0003372,SUP00008,DPT012,2024-11-13,14155.45,Approved,Buyer_E
PO0003373,SUP00024,DPT002,2024-11-19,3452.98,Approved,Buyer_B
PO0003374,SUP00105,DPT001,2024-05-24,3248.57,Approved,Buyer_D
PO0003375,SUP00023,DPT005,2024-06-07,7764.97,Approved,Buyer_C
PO0003376,SUP00009,DPT011,2024-03-13,7954.07,Approved,Buyer_B
PO0003377,SUP00141,DPT003,2024-09-19,4806.27,Approved,Buyer_A
PO0003378,SUP00075,DPT009,2024-11-07,10311.35,Approved,Buyer_E
PO0003379,SUP00037,DPT002,2024-08-08,20094.82,Approved,Buyer_A
PO0003380,SUP00058,DPT008,2024-03-08,26569.3,Approved,Buyer_A
PO0003381,SUP00008,DPT005,2024-06-22,33265.03,Pending,Buyer_B
PO0003382,SUP00132,DPT002,2024-09-23,2175.9,Approved,Buyer_F
PO0003383,SUP00019,DPT007,2024-01-15,2532.6,Approved,Buyer_E
PO0003384,SUP00016,DPT007,2024-07-16,6065.39,Approved,Buyer_E
PO0003385,SUP00005,DPT005,2024-08-08,8780.48,Approved,Buyer_B
PO0003386,SUP00083,DPT002,2024-06-28,6384.2,Approved,Buyer_F
PO0003387,SUP00086,DPT002,2024-08-03,4662.75,Approved,Buyer_A
PO0003388,SUP00014,DPT011,2024-10-27,5976.45,Approved,Buyer_A
PO0003389,SUP00238,DPT006,2024-02-11,13138.65,Approved,Buyer_C
PO0003390,SUP00229,DPT009,2024-07-10,2143.89,Pending,Buyer_C
PO0003391,SUP00004,DPT007,2024-09-23,84402.91,Rejected,Buyer_B
PO0003392,SUP00141,DPT009,2024-10-02,8274.99,Approved,Buyer_B
PO0003393,SUP00019,DPT002,2024-06-05,23175.42,Approved,Buyer_B
PO0003394,SUP00320,DPT004,2024-11-30,4536.88,Pending,Buyer_C
PO0003395,SUP00008,DPT007,2024-04-18,14390.87,Approved,Buyer_D
PO0003396,SUP00010,DPT001,2024-05-27,8956.11,Approved,Buyer_C
PO0003397,SUP00024,DPT002,2024-10-03,19087.87,Approved,Buyer_B
PO0003398,SUP00009,DPT006,2024-05-27,6643.23,Approved,Buyer_D
PO0003399,SUP00139,DPT010,2024-04-25,38237.18,Approved,Buyer_D
PO0003400,SUP00028,DPT007,2024-07-05,1822.46,Approved,Buyer_C
PO0003401,SUP00008,DPT001,2024-07-27,20939.11,Pending,Buyer_A
PO0003402,SUP00030,DPT012,2024-11-20,9124.51,Approved,Buyer_F
PO0003403,SUP00255,DPT002,2024-07-26,2926.82,Approved,Buyer_D
PO0003404,SUP00198,DPT002,2024-03-03,57071.83,Approved,Buyer_B
PO0003405,SUP00030,DPT012,2024-01-18,51467.08,Pending,Buyer_E
PO0003406,SUP00010,DPT009,2024-11-20,1018.54,Approved,Buyer_C
PO0003407,SUP00006,DPT011,2024-05-21,9670.01,Approved,Buyer_A
PO0003408,SUP00249,DPT009,2024-03-08,16410.27,Approved,Buyer_E
PO0003409,SUP00149,DPT006,2024-03-15,12603.18,Approved,Buyer_A
PO0003410,SUP00068,DPT003,2024-02-05,36883.87,Approved,Buyer_B
PO0003411,SUP00249,DPT003,2024-03-07,29960.43,Pending,Buyer_D
PO0003412,SUP00004,DPT011,2024-09-18,10563.79,Approved,Buyer_E
PO0003413,SUP00133,DPT010,2024-08-07,78992.14,Pending,Buyer_F
PO0003414,SUP00008,DPT003,2024-07-19,20678.43,Approved,Buyer_E
PO0003415,SUP00004,DPT003,2024-01-04,5702.08,Approved,Buyer_B
PO0003416,SUP00026,DPT003,2024-08-13,4664.11,Approved,Buyer_E
PO0003417,SUP00019,DPT003,2024-11-20,28094.85,Approved,Buyer_E
PO0003418,SUP00286,DPT010,2024-11-05,3666.69,Pending,Buyer_E
PO0003419,SUP00012,DPT001,2024-05-12,5379.02,Approved,Buyer_E
PO0003420,SUP00211,DPT004,2024-07-20,6376.84,Approved,Buyer_E
PO0003421,SUP00172,DPT011,2024-04-10,11564.01,Approved,Buyer_D
PO0003422,SUP00125,DPT005,2024-10-24,6677.79,Approved,Buyer_F
PO0003423,SUP00274,DPT004,2024-11-04,2171.19,Approved,Buyer_D
PO0003424,SUP00021,DPT003,2024-03-15,25902.11,Rejected,Buyer_A
PO0003425,SUP00019,DPT001,2024-06-12,5407.82,Approved,Buyer_B
PO0003426,SUP00006,DPT002,2024-03-20,61079.73,Approved,Buyer_C
PO0003427,SUP00010,DPT001,2024-07-24,10981.75,Approved,Buyer_C
PO0003428,SUP00250,DPT001,2024-04-08,28773.42,Approved,Buyer_E
PO0003429,SUP00027,DPT002,2024-08-21,15227.55,Approved,Buyer_E
PO0003430,SUP00014,DPT003,2024-11-24,30183.67,Approved,Buyer_A
PO0003431,SUP00008,DPT001,2024-10-18,14333.27,Approved,Buyer_C
PO0003432,SUP00028,DPT011,2024-03-02,10251.39,Approved,Buyer_D
PO0003433,SUP00153,DPT001,2024-02-13,24178.86,Approved,Buyer_F
PO0003434,SUP00010,DPT003,2024-09-29,97340.66,Approved,Buyer_D
PO0003435,SUP00178,DPT010,2024-01-28,6186.98,Approved,Buyer_B
PO0003436,SUP00102,DPT001,2024-05-14,17942.49,Approved,Buyer_B
PO0003437,SUP00195,DPT004,2024-11-28,8060.7,Approved,Buyer_B
PO0003438,SUP00009,DPT009,2024-05-30,13440.92,Approved,Buyer_C
PO0003439,SUP00103,DPT005,2024-01-03,8452.0,Approved,Buyer_A
PO0003440,SUP00006,DPT002,2024-11-22,936.6,Approved,Buyer_E
PO0003441,SUP00016,DPT008,2024-08-25,6633.01,Approved,Buyer_A
PO0003442,SUP00158,DPT007,2024-04-20,22016.67,Pending,Buyer_A
PO0003443,SUP00103,DPT003,2024-07-23,3769.86,Approved,Buyer_A
PO0003444,SUP00007,DPT001,2024-07-24,20352.24,Approved,Buyer_A
PO0003445,SUP00237,DPT001,2024-07-04,9736.23,Approved,Buyer_D
PO0003446,SUP00002,DPT009,2024-11-17,6690.94,Approved,Buyer_E
PO0003447,SUP00082,DPT003,2024-09-20,20046.61,Approved,Buyer_F
PO0003448,SUP00311,DPT002,2024-03-27,16011.0,Approved,Buyer_E
PO0003449,SUP00044,DPT005,2024-11-28,12339.33,Approved,Buyer_E
PO0003450,SUP00203,DPT011,2024-11-18,22379.49,Approved,Buyer_D
PO0003451,SUP00082,DPT001,2024-01-16,9927.84,Approved,Buyer_B
PO0003452,SUP00193,DPT001,2024-04-09,1564.52,Approved,Buyer_C
PO0003453,SUP00117,DPT004,2024-07-24,5551.81,Approved,Buyer_F
PO0003454,SUP00138,DPT007,2024-10-21,1333.55,Approved,Buyer_A
PO0003455,SUP00008,DPT004,2024-08-28,15636.53,Approved,Buyer_E
PO0003456,SUP00168,DPT010,2024-07-11,19854.78,Approved,Buyer_E
PO0003457,SUP00008,DPT001,2024-04-12,20779.09,Approved,Buyer_A
PO0003458,SUP00309,DPT003,2024-02-02,13214.83,Approved,Buyer_B
PO0003459,SUP00008,DPT003,2024-10-26,21331.18,Approved,Buyer_B
PO0003460,SUP00008,DPT003,2024-06-27,1674.71,Approved,Buyer_F
PO0003461,SUP00237,DPT004,2024-06-02,7276.7,Approved,Buyer_C
PO0003462,SUP00008,DPT009,2024-11-24,1968.61,Approved,Buyer_E
